"MODA","TEMP","DEWP","WDSP","PRCP","RH","AH","LATITUDE","LONGITUDE","Latitude","Longitude","DaySeq"
"03-07",6.45,2.65,2.05,1.145,76.7,5.75061788094294,30.228,120.432,30.7474425,120.7510971,66
"03-08",7.75,4.5,1.6,5.59,80.35,6.50456043412707,30.228,120.432,30.7474425,120.7510971,67
"03-09",11.45,4.7,1.35,5.08,63.65,6.50874246914976,30.228,120.432,30.7474425,120.7510971,68
"03-10",12.95,6.4,2.75,0,64.4,7.28010254010017,30.228,120.432,30.7474425,120.7510971,69
"03-11",13.35,6.7,2.25,3.05,65.15,7.42175878278441,30.228,120.432,30.7474425,120.7510971,70
"03-12",14.15,9.55,2.45,18.29,74.7,8.98612776252463,30.228,120.432,30.7474425,120.7510971,71
"03-13",9.8,6.3,3.35,7.745,78.8,7.52245811349735,30.228,120.432,30.7474425,120.7510971,72
"03-14",9.55,1.6,1.8,12.19,57.65,5.3057842967736,30.228,120.432,30.7474425,120.7510971,73
"03-15",13.55,5.35,1.65,0,57.8,6.78823108936577,30.228,120.432,30.7474425,120.7510971,74
"03-16",14.2,6.45,2.05,0,61.65,7.31395799714351,30.228,120.432,30.7474425,120.7510971,75
"03-17",16.55,9.75,1.65,7.87,66.45,9.04591514852246,30.228,120.432,30.7474425,120.7510971,76
"03-18",17.9,11.8,1.85,0,69.1,10.3097030302217,30.228,120.432,30.7474425,120.7510971,77
"03-19",15.55,9.9,2.6,0,69.15,9.29640623762138,30.228,120.432,30.7474425,120.7510971,78
"03-20",12.5,6.55,2.45,0,67.1,7.40652686328243,30.228,120.432,30.7474425,120.7510971,79
"03-21",16.95,11.6,2.1,3.555,70.8,10.3623367096971,30.228,120.432,30.7474425,120.7510971,80
"03-22",12.1,8,3.4,2.665,76.65,8.17544745682611,30.228,120.432,30.7474425,120.7510971,81
"03-23",10.5,2.15,2.75,7.87,58.75,5.47389266323447,30.228,120.432,30.7474425,120.7510971,82
"03-24",13.2,3.05,2.05,NA,51.65,5.79474826391622,30.228,120.432,30.7474425,120.7510971,83
"03-25",11.75,2.9,2.1,0,54.7,5.73410130968407,30.228,120.432,30.7474425,120.7510971,84
"03-26",15.95,5,2.55,1.525,48.95,6.57593798483361,30.228,120.432,30.7474425,120.7510971,85
"03-27",13.35,6.05,4.6,12.19,64.45,7.13695170167924,30.228,120.432,30.7474425,120.7510971,86
"03-28",12.4,5.2,3.05,1.78,62.55,6.7277421684495,30.228,120.432,30.7474425,120.7510971,87
"03-29",10.7,6.8,2.5,4.57,77.1,7.7810835737573,30.228,120.432,30.7474425,120.7510971,88
"03-30",10.25,5.75,2.4,0.76,74.2,7.05074013456156,30.228,120.432,30.7474425,120.7510971,89
"03-31",11.8,4.25,3,0.89,60,6.31544485205149,30.228,120.432,30.7474425,120.7510971,90
"04-01",11,2.5,2.55,0,55.9,5.67693664443922,30.228,120.432,30.7474425,120.7510971,91
"04-02",13.4,1.35,2.75,1.52,44.65,5.10738078351576,30.228,120.432,30.7474425,120.7510971,92
"04-03",14.4,6.75,1.8,0.255,62.35,7.51516398412437,30.228,120.432,30.7474425,120.7510971,93
"04-04",13.25,10.05,1.95,14.48,81.25,9.316036991554,30.228,120.432,30.7474425,120.7510971,94
"04-05",14.65,9.45,2.5,16.125,71.25,9.03792642855949,30.228,120.432,30.7474425,120.7510971,95
"04-06",16.35,9.85,1.3,0,67.15,9.45231823923212,30.228,120.432,30.7474425,120.7510971,96
"04-07",17.4,9.85,2.3,0,63.1,9.53134305579479,30.228,120.432,30.7474425,120.7510971,97
"04-08",16.65,9.7,2.9,27.69,66.55,9.57115941623442,30.228,120.432,30.7474425,120.7510971,98
"04-09",15.85,7.65,4.2,0.51,58.6,7.89512513934725,30.228,120.432,30.7474425,120.7510971,99
"04-10",16.6,8.95,2.55,3.56,61.15,8.61492443370399,30.228,120.432,30.7474425,120.7510971,100
"04-11",16.8,12.35,2.5,0.51,75.25,10.7684165739383,30.228,120.432,30.7474425,120.7510971,101
"04-12",17.6,13,1.8,5.08,74.7,11.2071896913645,30.228,120.432,30.7474425,120.7510971,102
"04-13",17.15,12.95,2.2,0.635,76.4,11.2376230953958,30.228,120.432,30.7474425,120.7510971,103
"04-14",17.2,11.45,1.55,0.89,69.05,10.1469364541276,30.228,120.432,30.7474425,120.7510971,104
"04-15",17.9,12.7,2.35,8.13,73.8,10.9502981561532,30.228,120.432,30.7474425,120.7510971,105
"04-16",14.2,11.3,2.4,0.76,82.95,10.1423270365833,30.228,120.432,30.7474425,120.7510971,106
"04-17",15.25,11.4,1.95,0,77.8,10.1284666815085,30.228,120.432,30.7474425,120.7510971,107
"04-18",19.8,11.15,3.05,0,57.45,9.93729321641936,30.228,120.432,30.7474425,120.7510971,108
"04-19",19,14.35,2.3,17.905,74.75,12.2812513595949,30.228,120.432,30.7474425,120.7510971,109
"04-20",19.75,14.2,3.4,5.59,70.35,11.9770589790223,30.228,120.432,30.7474425,120.7510971,110
"04-21",18.35,11.75,2.05,8.385,68.4,10.3733207671214,30.228,120.432,30.7474425,120.7510971,111
"04-22",18.35,11.1,2.85,0,63.05,9.81733607598765,30.228,120.432,30.7474425,120.7510971,112
"04-23",17.9,8.05,3.3,2.54,52.65,8.10610871591044,30.228,120.432,30.7474425,120.7510971,113
"04-24",16.25,8.3,2.5,29.72,62.35,8.77773468962416,30.228,120.432,30.7474425,120.7510971,114
"04-25",19.1,4.85,3.25,15.75,40.15,6.44239497115052,30.228,120.432,30.7474425,120.7510971,115
"04-26",17.6,3.85,2.25,0,40.1,6.00454960028403,30.228,120.432,30.7474425,120.7510971,116
"04-27",20.4,6.95,2.15,NA,41.75,7.41568441743093,30.228,120.432,30.7474425,120.7510971,117
"04-28",20.3,8.85,2.1,NA,48.8,8.5196149518955,30.228,120.432,30.7474425,120.7510971,118
"04-29",22.3,9.75,2.8,NA,45.4,9.11369236156887,30.228,120.432,30.7474425,120.7510971,119
"04-30",22.5,12.25,2.35,0.25,53.05,10.5662929486587,30.228,120.432,30.7474425,120.7510971,120
"05-01",22.95,12.7,2.5,NA,53.1,10.8884286111781,30.228,120.432,30.7474425,120.7510971,121
"05-02",21.45,15.1,2.5,9.91,67.15,12.6769792182608,30.228,120.432,30.7474425,120.7510971,122
"05-03",23.4,14.8,2.3,0,59.1,12.4141795086603,30.228,120.432,30.7474425,120.7510971,123
"05-04",20.05,14.25,2.6,5.84,69.55,12.1391966543372,30.228,120.432,30.7474425,120.7510971,124
"05-05",20.45,8.6,2.05,NA,47.45,8.35665209176982,30.228,120.432,30.7474425,120.7510971,125
"05-06",21.8,6.9,2.1,NA,38.15,7.32525732677899,30.228,120.432,30.7474425,120.7510971,126
"05-07",23.95,11.3,1.75,0,45.1,9.87788884671566,30.228,120.432,30.7474425,120.7510971,127
"05-08",22.3,13.2,2.2,29.46,61.75,11.6724100158138,30.228,120.432,30.7474425,120.7510971,128
"05-09",22,10.85,2.65,6.1,57.8,9.89937889933088,30.228,120.432,30.7474425,120.7510971,129
"05-10",23.45,12.25,2.5,1.78,51.45,10.4135595086398,30.228,120.432,30.7474425,120.7510971,130
"05-11",23.75,13.15,2.3,0,52.2,11.1910786965547,30.228,120.432,30.7474425,120.7510971,131
"05-12",21.5,12.05,3.9,6.6,56.1,10.8688439425926,30.228,120.432,30.7474425,120.7510971,132
"05-13",20.15,7.4,3,NA,43.7,7.63980313474423,30.228,120.432,30.7474425,120.7510971,133
"05-14",20.7,9.5,2.4,0,48.85,8.75986804148419,30.228,120.432,30.7474425,120.7510971,134
"05-15",23.95,14.4,2.1,0,55.8,11.9790997627869,30.228,120.432,30.7474425,120.7510971,135
"05-16",22.7,15.5,2.75,17.78,64.1,12.9256353683174,30.228,120.432,30.7474425,120.7510971,136
"05-17",23.95,12.9,2.35,0,51.8,10.8927810568179,30.228,120.432,30.7474425,120.7510971,137
"05-18",23.05,13.6,2.6,9.4,55.9,11.5076448744194,30.228,120.432,30.7474425,120.7510971,138
"05-19",22.4,11.85,2.4,3.05,51.55,10.3374510559155,30.228,120.432,30.7474425,120.7510971,139
"05-20",22.6,12.9,1.8,4.57,58.85,11.5191565756906,30.228,120.432,30.7474425,120.7510971,140
"05-21",24.75,12.9,2.35,4.32,49.1,10.9154598415522,30.228,120.432,30.7474425,120.7510971,141
"05-22",25.55,17.15,2,0,59.75,14.1903061173539,30.228,120.432,30.7474425,120.7510971,142
"05-23",23.55,17.65,1.8,17.145,70.7,14.7563870049847,30.228,120.432,30.7474425,120.7510971,143
"05-24",23.25,16.65,1.45,7.62,67.55,14.1082511144027,30.228,120.432,30.7474425,120.7510971,144
"05-25",22.4,16.75,2.05,9.905,70.4,14.227699461293,30.228,120.432,30.7474425,120.7510971,145
"05-26",22.6,17.7,1.9,0.125,73.9,15.1412139598954,30.228,120.432,30.7474425,120.7510971,146
"05-27",24.75,18.05,1.85,19.94,66.4,15.4753065915887,30.228,120.432,30.7474425,120.7510971,147
"05-28",23.4,16.9,2.25,5.08,68.6,14.6003938931493,30.228,120.432,30.7474425,120.7510971,148
"05-29",24.5,15.25,1.85,0,59.7,13.1903016325951,30.228,120.432,30.7474425,120.7510971,149
"05-30",23.65,13.6,1.85,0,53.5,11.369431965909,30.228,120.432,30.7474425,120.7510971,150
"05-31",25,11.5,1.9,0,43.05,10.007602613652,30.228,120.432,30.7474425,120.7510971,151
"06-01",24.05,16.3,1.85,0.25,62.5,13.5119671102948,30.228,120.432,30.7474425,120.7510971,152
"06-02",22.4,16.65,1.5,20.83,70.9,13.8902614899504,30.228,120.432,30.7474425,120.7510971,153
"06-03",24.1,18.3,1.65,NA,70.05,15.3525996647184,30.228,120.432,30.7474425,120.7510971,154
"06-04",24.9,14.5,2.8,NA,52.85,12.1286755953697,30.228,120.432,30.7474425,120.7510971,155
"06-05",24.6,14.9,2.35,0,54.85,12.355671904074,30.228,120.432,30.7474425,120.7510971,156
"06-06",26.3,18.2,1.55,0,61.1,15.1778431488343,30.228,120.432,30.7474425,120.7510971,157
"06-07",26.7,20.15,1.9,32,67.75,17.0664028984538,30.228,120.432,30.7474425,120.7510971,158
"06-08",26.3,19.85,1.5,0.255,69.55,16.9026703877551,30.228,120.432,30.7474425,120.7510971,159
"06-09",23,20.9,1.45,30.99,88,18.0769515416235,30.228,120.432,30.7474425,120.7510971,160
"06-10",23.45,20.15,2.2,67.69,82.4,17.2647804452358,30.228,120.432,30.7474425,120.7510971,161
"06-11",23.4,18.3,1.65,6.35,73.95,15.391190739058,30.228,120.432,30.7474425,120.7510971,162
"06-12",24.5,17.85,2.1,0.51,66.5,14.8895964623873,30.228,120.432,30.7474425,120.7510971,163
"06-13",24.75,18.9,1.9,8.635,71.85,15.9521535680207,30.228,120.432,30.7474425,120.7510971,164
"06-14",25.25,19.6,2.4,0.125,71.35,16.582489295852,30.228,120.432,30.7474425,120.7510971,165
"06-15",25.1,19.8,1.55,0,72.6,16.788383868622,30.228,120.432,30.7474425,120.7510971,166
"06-16",26.45,21.05,1.95,0.76,72.6,18.0456066983687,30.228,120.432,30.7474425,120.7510971,167
"06-17",26.75,21.55,1.35,12.955,74.7,18.6457263920878,30.228,120.432,30.7474425,120.7510971,168
"06-18",25.6,21.35,1.95,30.48,78.35,18.4353214208997,30.228,120.432,30.7474425,120.7510971,169
"06-19",29.2,23.2,1.9,0,71.1,20.4096947108239,30.228,120.432,30.7474425,120.7510971,170
"06-20",30.2,23.15,2.1,3.935,66.1,20.264854551055,30.228,120.432,30.7474425,120.7510971,171
"06-21",29.5,22.8,2.95,0.125,67.3,19.875497505401,30.228,120.432,30.7474425,120.7510971,172
"06-22",28.3,23.55,2.3,7.11,76.05,20.9033213924107,30.228,120.432,30.7474425,120.7510971,173
"06-23",27.85,21.45,1.85,1.65,69,18.5409178228182,30.228,120.432,30.7474425,120.7510971,174
"06-24",25.55,20.95,1.65,7.24,76.15,17.9938014218647,30.228,120.432,30.7474425,120.7510971,175
"06-25",25.6,19.5,2.2,2.29,70.7,16.4565995348725,30.228,120.432,30.7474425,120.7510971,176
"06-26",24.05,20.6,2.8,19.305,81.2,17.7004275874315,30.228,120.432,30.7474425,120.7510971,177
"06-27",26.55,21.85,2.05,7.235,76.9,18.9493207135172,30.228,120.432,30.7474425,120.7510971,178
"06-28",26.5,20.8,2.3,0.38,71.65,17.8295687362474,30.228,120.432,30.7474425,120.7510971,179
"06-29",26.6,22.75,1.75,1.655,79.4,20.0213834686744,30.228,120.432,30.7474425,120.7510971,180
"06-30",26.4,22.5,2.5,32.765,79.2,19.7993002639599,30.228,120.432,30.7474425,120.7510971,181
"07-01",28.2,21,1.8,0,65.05,17.9762696041837,30.228,120.432,30.7474425,120.7510971,182
"07-02",27.1,21.1,2.2,13.08,69.75,18.0723811221827,30.228,120.432,30.7474425,120.7510971,183
"07-03",28.95,20.7,2,0,61.1,17.625749796031,30.228,120.432,30.7474425,120.7510971,184
"07-04",30.25,20.35,2.3,NA,55.6,17.1343161211018,30.228,120.432,30.7474425,120.7510971,185
"07-05",31.25,21.4,2.25,0,56.6,18.1673691957402,30.228,120.432,30.7474425,120.7510971,186
"07-06",31,21.95,2.45,0.51,59.15,18.8306342311603,30.228,120.432,30.7474425,120.7510971,187
"07-07",30.35,22.4,2.5,0,63.2,19.4082663140829,30.228,120.432,30.7474425,120.7510971,188
"07-08",32.15,21.75,3.05,0,54.25,18.5152733594438,30.228,120.432,30.7474425,120.7510971,189
"07-09",31.9,21.95,2.25,0.76,55.8,18.7435022507552,30.228,120.432,30.7474425,120.7510971,190
"07-10",30.85,23.8,1.8,0,66.35,21.0516835246473,30.228,120.432,30.7474425,120.7510971,191
"07-11",30.3,22.5,2.45,30.48,64.05,19.492799059179,30.228,120.432,30.7474425,120.7510971,192
"07-12",29.4,23.35,2,0.635,70.1,20.5492294733234,30.228,120.432,30.7474425,120.7510971,193
"07-13",30.75,22.95,2.05,0,63.5,20.0285650527952,30.228,120.432,30.7474425,120.7510971,194
"07-14",31.15,22.65,2.1,5.33,61,19.6473663271588,30.228,120.432,30.7474425,120.7510971,195
"07-15",31.6,22.75,1.8,0,59.55,19.7169075684242,30.228,120.432,30.7474425,120.7510971,196
"07-16",32.05,23.3,2,0,60.15,20.3233633061984,30.228,120.432,30.7474425,120.7510971,197
"07-17",32.35,21.8,2.55,0,54.4,18.6132734292925,30.228,120.432,30.7474425,120.7510971,198
"07-18",31.65,21.9,2.85,NA,56.45,18.7043837458024,30.228,120.432,30.7474425,120.7510971,199
"07-19",30.05,23,2.55,23.11,67.65,20.0837590135875,30.228,120.432,30.7474425,120.7510971,200
"07-20",31.75,21.3,2.9,NA,55.05,18.0279089267781,30.228,120.432,30.7474425,120.7510971,201
"07-21",30.7,22.8,2.5,0.25,63.7,19.8150349183545,30.228,120.432,30.7474425,120.7510971,202
"07-22",28.75,22.9,1.6,2.16,71.05,20.0589242157845,30.228,120.432,30.7474425,120.7510971,203
"07-23",31.75,23.05,2.35,0.51,60.15,20.039373860502,30.228,120.432,30.7474425,120.7510971,204
"07-24",29.15,22.65,2.25,119.89,70,19.7306153069716,30.228,120.432,30.7474425,120.7510971,205
"07-25",28.75,22.4,2.05,0,68.85,19.4718909748168,30.228,120.432,30.7474425,120.7510971,206
"07-26",29,22.55,2.25,0,68.3,19.66803243996,30.228,120.432,30.7474425,120.7510971,207
"07-27",27.8,22.9,2.9,4.32,75.25,20.1306268779144,30.228,120.432,30.7474425,120.7510971,208
"07-28",26.9,22.45,4.35,12.445,77.35,19.6274142209656,30.228,120.432,30.7474425,120.7510971,209
"07-29",25.6,23,3.55,10.285,85.6,20.3853908276177,30.228,120.432,30.7474425,120.7510971,210
"07-30",26.4,22.65,2.85,8.89,79.95,19.894569498493,30.228,120.432,30.7474425,120.7510971,211
"07-31",28.45,23.15,1.7,2.03,73.1,20.3746616109644,30.228,120.432,30.7474425,120.7510971,212
"08-01",27.8,23.05,1.95,13.46,75.65,20.2873848861991,30.228,120.432,30.7474425,120.7510971,213
"08-02",27.85,22.95,2,11.05,74.85,20.1758197386917,30.228,120.432,30.7474425,120.7510971,214
"08-03",27.9,23.25,1.65,0,75.9,20.5398343868424,30.228,120.432,30.7474425,120.7510971,215
"08-04",29.35,23.7,2.2,0,71.95,21.0099206458831,30.228,120.432,30.7474425,120.7510971,216
"08-05",29.6,23.6,3.6,18.54,70.35,20.8684314763713,30.228,120.432,30.7474425,120.7510971,217
"08-06",28.75,23.6,4,10.16,73.9,20.9200103615675,30.228,120.432,30.7474425,120.7510971,218
"08-07",29.05,23.2,4.7,2.03,70.95,20.4382303053378,30.228,120.432,30.7474425,120.7510971,219
"08-08",28.7,23.05,4.25,1.905,71.65,20.2449939470177,30.228,120.432,30.7474425,120.7510971,220
"08-09",27.75,23.65,5.9,46.225,78.7,21.0565416961639,30.228,120.432,30.7474425,120.7510971,221
"08-10",27.5,23.95,2.2,3.685,81.1,21.4579126698491,30.228,120.432,30.7474425,120.7510971,222
"08-11",27.9,23,2.55,1.905,75.05,20.223769380473,30.228,120.432,30.7474425,120.7510971,223
"08-12",29.9,22.7,1.8,1.27,65.45,19.7229099375837,30.228,120.432,30.7474425,120.7510971,224
"08-13",27.85,23.6,1.35,8,78,20.9711368775688,30.228,120.432,30.7474425,120.7510971,225
"08-14",28.6,23.25,1.5,8.89,72.9,20.4917559500885,30.228,120.432,30.7474425,120.7510971,226
"08-15",27.2,23.55,2,15.495,80.5,20.9591822753868,30.228,120.432,30.7474425,120.7510971,227
"08-16",29.55,24.2,1.4,9.4,73,21.6191895721998,30.228,120.432,30.7474425,120.7510971,228
"08-17",31.1,23.4,1.7,NA,63.75,20.5068522373029,30.228,120.432,30.7474425,120.7510971,229
"08-18",30.3,23.85,1.6,0,68.6,21.140264885239,30.228,120.432,30.7474425,120.7510971,230
"08-19",31.5,24.05,1.35,0,64.9,21.3141177428299,30.228,120.432,30.7474425,120.7510971,231
"08-20",31,23.75,1.55,0,65.65,21.0045984995041,30.228,120.432,30.7474425,120.7510971,232
"08-21",31.7,23.9,1.6,NA,63.6,21.1149628658043,30.228,120.432,30.7474425,120.7510971,233
"08-22",29,23.8,1.9,11.685,73.65,21.1646448467001,30.228,120.432,30.7474425,120.7510971,234
"08-23",27.15,22.8,1.7,7.745,78.4,20.0344894092135,30.228,120.432,30.7474425,120.7510971,235
"08-24",27.5,23,2.45,3.81,76.7,20.2494244925112,30.228,120.432,30.7474425,120.7510971,236
"08-25",27.45,23.55,2.35,2.79,79.95,20.9417820781262,30.228,120.432,30.7474425,120.7510971,237
"08-26",29.05,21.85,1.55,2.03,65.3,18.8927375591559,30.228,120.432,30.7474425,120.7510971,238
"08-27",28.9,21.7,2,11.05,65.25,18.6965184869274,30.228,120.432,30.7474425,120.7510971,239
"08-28",27.55,22.25,3.05,0,73,19.3613878844412,30.228,120.432,30.7474425,120.7510971,240
"08-29",24.75,19.95,3.8,1.65,75.2,16.9611980638093,30.228,120.432,30.7474425,120.7510971,241
"08-30",24.35,20.65,2.2,0.255,79.9,17.85883020656,30.228,120.432,30.7474425,120.7510971,242
"08-31",22.85,19.65,2.15,7.24,82.45,16.7828829083568,30.228,120.432,30.7474425,120.7510971,243
"09-01",25.3,19.3,2.3,6.985,69.5,16.3566358632116,30.228,120.432,30.7474425,120.7510971,244
"09-02",25.6,19.15,2.45,0.125,67.7,16.2924222315815,30.228,120.432,30.7474425,120.7510971,245
"09-03",26.5,20.1,2.3,0,68.15,17.2172917377573,30.228,120.432,30.7474425,120.7510971,246
"09-04",27,21.55,2.6,0.38,72.1,18.6003755557073,30.228,120.432,30.7474425,120.7510971,247
"09-05",25.9,21.65,2.65,4.32,78.05,18.7620126428558,30.228,120.432,30.7474425,120.7510971,248
"09-06",25.8,21.95,3,3.81,79.95,19.1102956812125,30.228,120.432,30.7474425,120.7510971,249
"09-07",26.4,21.3,2.95,0,74,18.3355970361182,30.228,120.432,30.7474425,120.7510971,250
"09-08",26.55,19.95,2.85,0,67.4,16.9130553850629,30.228,120.432,30.7474425,120.7510971,251
"09-09",25.7,18.4,2.75,NA,64.85,15.6815158319202,30.228,120.432,30.7474425,120.7510971,252
"09-10",26.85,19.95,1.8,NA,66.1,16.9798332999491,30.228,120.432,30.7474425,120.7510971,253
"09-11",27.65,21.1,2.4,0,67.7,18.0276298592826,30.228,120.432,30.7474425,120.7510971,254
"09-12",25.25,19.1,2.4,0,68.75,16.0847641884627,30.228,120.432,30.7474425,120.7510971,255
"09-13",25.3,19.8,3.15,4.06,72.15,16.951311196098,30.228,120.432,30.7474425,120.7510971,256
