"SID","Location","Province","YEARMODA","YEAR","DaySeq","TEMP","AH"
"L1240","Wuhan","Hubei",2014-02-01,2014,32,12.5,8.70539654000683
"L1240","Wuhan","Hubei",2014-02-02,2014,33,13.3,9.10053689303068
"L1240","Wuhan","Hubei",2014-02-03,2014,34,6.95,6.07387762079256
"L1240","Wuhan","Hubei",2014-02-04,2014,35,4.7,4.67477507022952
"L1240","Wuhan","Hubei",2014-02-05,2014,36,1.15,4.88058377286233
"L1240","Wuhan","Hubei",2014-02-06,2014,37,1.85,5.04965941492548
"L1240","Wuhan","Hubei",2014-02-07,2014,38,1.1,4.53948377030662
"L1240","Wuhan","Hubei",2014-02-08,2014,39,1.5,4.18241026486072
"L1240","Wuhan","Hubei",2014-02-09,2014,40,-0.5,3.43163032447499
"L1240","Wuhan","Hubei",2014-02-10,2014,41,-2.25,2.74742002309231
"L1240","Wuhan","Hubei",2014-02-11,2014,42,-0.6,2.91494282810828
"L1240","Wuhan","Hubei",2014-02-12,2014,43,0.7,3.44307587293389
"L1240","Wuhan","Hubei",2014-02-13,2014,44,0.6,4.10557598544493
"L1240","Wuhan","Hubei",2014-02-14,2014,45,2.6,4.25875473671472
"L1240","Wuhan","Hubei",2014-02-15,2014,46,5.5,4.96930291489056
"L1240","Wuhan","Hubei",2014-02-16,2014,47,4.25,5.84075328752373
"L1240","Wuhan","Hubei",2014-02-17,2014,48,2.4,5.22401346038545
"L1240","Wuhan","Hubei",2014-02-18,2014,49,0.4,4.30945856144372
"L1240","Wuhan","Hubei",2014-02-19,2014,50,2.4,4.63788975565289
"L1240","Wuhan","Hubei",2014-02-20,2014,51,6.5,4.56807601103163
"L1240","Wuhan","Hubei",2014-02-21,2014,52,10.4,5.40323892320234
"L1240","Wuhan","Hubei",2014-02-22,2014,53,11.9,6.25143363576748
"L1240","Wuhan","Hubei",2014-02-23,2014,54,11.7,7.49503835020548
"L1240","Wuhan","Hubei",2014-02-24,2014,55,9.2,8.45414775164841
"L1240","Wuhan","Hubei",2014-02-25,2014,56,8.85,8.12736285927729
"L1240","Wuhan","Hubei",2014-02-26,2014,57,10.9,8.58038381960056
"L1240","Wuhan","Hubei",2014-02-27,2014,58,9.6,8.67755390166411
"L1240","Wuhan","Hubei",2014-02-28,2014,59,6.65,7.0211843292492
"L1240","Wuhan","Hubei",2014-03-01,2014,60,5.3,5.79526251184414
"L1240","Wuhan","Hubei",2014-03-02,2014,61,6.4,6.30397095068558
"L1240","Wuhan","Hubei",2014-03-03,2014,62,9,6.77641250681998
"L1240","Wuhan","Hubei",2014-03-04,2014,63,10.25,6.84267030328908
"L1240","Wuhan","Hubei",2014-03-05,2014,64,12,6.34631496724706
"L1240","Wuhan","Hubei",2014-03-06,2014,65,8.25,6.24631916912579
"L1240","Wuhan","Hubei",2014-03-07,2014,66,7.5,6.04774167509896
"L1240","Wuhan","Hubei",2014-03-08,2014,67,8.5,6.21788656812558
"L1240","Wuhan","Hubei",2014-03-09,2014,68,10.45,6.32944632105265
"L1240","Wuhan","Hubei",2014-03-10,2014,69,12.45,6.1792827919288
"L1240","Wuhan","Hubei",2014-03-11,2014,70,12.5,9.06729119921376
"L1240","Wuhan","Hubei",2014-03-12,2014,71,9.65,7.11574385080011
"L1240","Wuhan","Hubei",2014-03-13,2014,72,8.5,4.89377002382158
"L1240","Wuhan","Hubei",2014-03-14,2014,73,11.7,5.8952567103593
"L1240","Wuhan","Hubei",2014-03-15,2014,74,13.7,6.19454184771426
"L1240","Wuhan","Hubei",2014-03-16,2014,75,15.95,8.15806950341694
"L1240","Wuhan","Hubei",2014-03-17,2014,76,19.55,10.4327471029409
"L1240","Wuhan","Hubei",2014-03-18,2014,77,19.4,11.2162975714882
"L1240","Wuhan","Hubei",2014-03-19,2014,78,12,7.93209555211505
"L1240","Wuhan","Hubei",2014-03-20,2014,79,9.9,5.16025183808469
"L1240","Wuhan","Hubei",2014-03-21,2014,80,10.9,5.777002753189
"L1240","Wuhan","Hubei",2014-03-22,2014,81,14.25,6.76712289194839
"L1240","Wuhan","Hubei",2014-03-23,2014,82,13.5,9.41046519368925
"L1240","Wuhan","Hubei",2014-03-24,2014,83,14.9,11.3426913960949
"L1240","Wuhan","Hubei",2014-03-25,2014,84,16.5,12.1879907508356
"L1240","Wuhan","Hubei",2014-03-26,2014,85,19.05,11.2859594692775
"L1240","Wuhan","Hubei",2014-03-27,2014,86,22.3,12.796958808862
"L1240","Wuhan","Hubei",2014-03-28,2014,87,22.25,14.7165853107992
"L1240","Wuhan","Hubei",2014-03-29,2014,88,20.65,11.2290841219999
"L1240","Wuhan","Hubei",2014-03-30,2014,89,20.4,9.44486866043627
"L1240","Wuhan","Hubei",2014-03-31,2014,90,15.95,7.0869290478423
"L1240","Wuhan","Hubei",2014-04-01,2014,91,16.7,7.682995719769
"L1240","Wuhan","Hubei",2014-04-02,2014,92,19.25,9.47721792329609
"L1240","Wuhan","Hubei",2014-04-03,2014,93,18.8,8.63975062317351
"L1240","Wuhan","Hubei",2014-04-04,2014,94,17.65,8.8760482083051
"L1240","Wuhan","Hubei",2014-04-05,2014,95,18.2,8.96257570588911
"L1240","Wuhan","Hubei",2014-04-06,2014,96,14.85,9.46292345234547
"L1240","Wuhan","Hubei",2014-04-07,2014,97,15.7,11.1610352125631
"L1240","Wuhan","Hubei",2014-04-08,2014,98,19,11.515090659077
"L1240","Wuhan","Hubei",2014-04-09,2014,99,21.55,10.2381107717524
"L1240","Wuhan","Hubei",2014-04-10,2014,100,21.85,11.4413584266568
"L1240","Wuhan","Hubei",2014-04-11,2014,101,16.4,13.1288286613883
"L1240","Wuhan","Hubei",2014-04-12,2014,102,13.45,10.3276845232631
"L1240","Wuhan","Hubei",2014-04-13,2014,103,16.55,11.4576935536036
"L1240","Wuhan","Hubei",2014-04-14,2014,104,19.7,12.2140157129715
"L1240","Wuhan","Hubei",2014-04-15,2014,105,17.5,13.7248266376792
"L1240","Wuhan","Hubei",2014-04-16,2014,106,15.6,12.6686500756782
"L1240","Wuhan","Hubei",2014-04-17,2014,107,18.8,13.4911104702419
"L1240","Wuhan","Hubei",2014-04-18,2014,108,18.65,14.0669277857134
"L1240","Wuhan","Hubei",2014-04-19,2014,109,14.6,10.5278318948212
"L1240","Wuhan","Hubei",2014-04-20,2014,110,16.1,11.66709053151
"L1240","Wuhan","Hubei",2014-04-21,2014,111,14.6,11.6479447211918
"L1240","Wuhan","Hubei",2014-04-22,2014,112,17.2,11.2491440136258
"L1240","Wuhan","Hubei",2014-04-23,2014,113,17.75,12.2602379579141
"L1240","Wuhan","Hubei",2014-04-24,2014,114,18,13.9176873899326
"L1240","Wuhan","Hubei",2014-04-25,2014,115,17.15,13.4424703026951
"L1240","Wuhan","Hubei",2014-04-26,2014,116,16.45,11.02403895111
"L1240","Wuhan","Hubei",2014-04-27,2014,117,17.55,10.3893247992585
"L1240","Wuhan","Hubei",2014-04-28,2014,118,18.65,10.1727869652048
"L1240","Wuhan","Hubei",2014-04-29,2014,119,20.25,11.0203821963163
"L1240","Wuhan","Hubei",2014-04-30,2014,120,20.8,11.0445720062673
"L1240","Wuhan","Hubei",2014-05-01,2014,121,23.05,11.9083274636372
"L1240","Wuhan","Hubei",2014-05-02,2014,122,19.3,8.61906836004871
"L1240","Wuhan","Hubei",2014-05-03,2014,123,19.85,10.9721441259881
"L1240","Wuhan","Hubei",2014-05-04,2014,124,15.95,10.7208050162854
"L1240","Wuhan","Hubei",2014-05-05,2014,125,17.8,8.71450911394784
"L1240","Wuhan","Hubei",2014-05-06,2014,126,21.1,9.03866170782499
"L1240","Wuhan","Hubei",2014-05-07,2014,127,22.9,12.7888597960618
"L1240","Wuhan","Hubei",2014-05-08,2014,128,26.3,13.823316555427
"L1240","Wuhan","Hubei",2014-05-09,2014,129,21.55,14.8927025547157
"L1240","Wuhan","Hubei",2014-05-10,2014,130,18.65,14.8894889209152
"L1240","Wuhan","Hubei",2014-05-11,2014,131,19.35,11.6598882643788
"L1240","Wuhan","Hubei",2014-05-12,2014,132,22.55,12.2146435846843
"L1240","Wuhan","Hubei",2014-05-13,2014,133,21.2,15.0993817786304
"L1240","Wuhan","Hubei",2014-05-14,2014,134,20,13.6608825952579
"L1240","Wuhan","Hubei",2014-05-15,2014,135,20.75,10.1346142445288
"L1240","Wuhan","Hubei",2014-05-16,2014,136,21.5,12.122534256027
"L1240","Wuhan","Hubei",2014-05-17,2014,137,20,13.9715970554709
"L1240","Wuhan","Hubei",2014-05-18,2014,138,21.25,14.9293459781321
"L1240","Wuhan","Hubei",2014-05-19,2014,139,21.65,15.6535002301024
"L1240","Wuhan","Hubei",2014-05-20,2014,140,23.6,16.7127981468721
"L1240","Wuhan","Hubei",2014-05-21,2014,141,22,16.791934469891
"L1240","Wuhan","Hubei",2014-05-22,2014,142,25.55,16.8681823312166
"L1240","Wuhan","Hubei",2014-05-23,2014,143,25.85,17.1098880903987
"L1240","Wuhan","Hubei",2014-05-24,2014,144,24.35,20.6438562214885
"L1240","Wuhan","Hubei",2014-05-25,2014,145,25.45,15.7476495714542
"L1240","Wuhan","Hubei",2014-05-26,2014,146,24.3,13.2045339521432
"L1240","Wuhan","Hubei",2014-05-27,2014,147,24.9,16.2334259093222
"L1240","Wuhan","Hubei",2014-05-28,2014,148,26.7,17.7512430493258
"L1240","Wuhan","Hubei",2014-05-29,2014,149,27.7,17.7273607905639
"L1240","Wuhan","Hubei",2014-05-30,2014,150,27.25,18.5813062139042
"L1240","Wuhan","Hubei",2014-05-31,2014,151,25.25,20.4195666493788
"L1240","Wuhan","Hubei",2014-06-01,2014,152,23.4,18.4044382980106
"L1240","Wuhan","Hubei",2014-06-02,2014,153,24.65,15.4022196729673
"L1240","Wuhan","Hubei",2014-06-03,2014,154,23.35,14.4015293625592
"L1240","Wuhan","Hubei",2014-06-04,2014,155,25.25,15.5792656022627
"L1240","Wuhan","Hubei",2014-06-05,2014,156,27.45,16.8708672043311
"L1240","Wuhan","Hubei",2014-06-06,2014,157,28.1,18.5106194132662
"L1240","Wuhan","Hubei",2014-06-07,2014,158,27.45,16.9283432441627
"L1240","Wuhan","Hubei",2014-06-08,2014,159,26.2,17.864674651533
"L1240","Wuhan","Hubei",2014-06-09,2014,160,28.55,18.8567324136916
"L1240","Wuhan","Hubei",2014-06-10,2014,161,29.35,17.2605223009124
"L1240","Wuhan","Hubei",2014-06-11,2014,162,28.45,18.4857429873909
"L1240","Wuhan","Hubei",2014-06-12,2014,163,26.65,16.2601892664227
"L1240","Wuhan","Hubei",2014-06-13,2014,164,26.1,16.7430230458835
"L1240","Wuhan","Hubei",2014-06-14,2014,165,26.3,17.1353691431007
"L1240","Wuhan","Hubei",2014-06-15,2014,166,23.55,18.3888479951667
"L1240","Wuhan","Hubei",2014-06-16,2014,167,23.25,18.9117485348768
"L1240","Wuhan","Hubei",2014-06-17,2014,168,25.05,18.9214291181008
"L1240","Wuhan","Hubei",2014-06-18,2014,169,27.95,19.3203910081313
"L1240","Wuhan","Hubei",2014-06-19,2014,170,29.45,20.3708146625833
"L1240","Wuhan","Hubei",2014-06-20,2014,171,27.3,19.8450484958145
"L1240","Wuhan","Hubei",2014-06-21,2014,172,23.9,16.6925754920621
"L1240","Wuhan","Hubei",2014-06-22,2014,173,27.35,18.8443557254459
"L1240","Wuhan","Hubei",2014-06-23,2014,174,26.95,19.574517613379
"L1240","Wuhan","Hubei",2014-06-24,2014,175,25.6,17.227526904964
"L1240","Wuhan","Hubei",2014-06-25,2014,176,23.1,19.390563279386
"L1240","Wuhan","Hubei",2014-06-26,2014,177,22.55,19.3094327109447
"L1240","Wuhan","Hubei",2014-06-27,2014,178,24.7,19.6540750822151
"L1240","Wuhan","Hubei",2014-06-28,2014,179,26.5,20.4455896361876
"L1240","Wuhan","Hubei",2014-06-29,2014,180,25.55,21.4551603117744
"L1240","Wuhan","Hubei",2014-06-30,2014,181,25.5,20.7620482809264
"L1240","Wuhan","Hubei",2014-07-01,2014,182,23.05,19.6338253796815
"L1240","Wuhan","Hubei",2014-07-02,2014,183,24.95,20.2479207927184
"L1240","Wuhan","Hubei",2014-07-03,2014,184,28.45,22.3613448518448
"L1240","Wuhan","Hubei",2014-07-04,2014,185,22.95,19.7007723703514
"L1240","Wuhan","Hubei",2014-07-05,2014,186,23.25,19.0350079438272
"L1240","Wuhan","Hubei",2014-07-06,2014,187,26,19.9212131240846
"L1240","Wuhan","Hubei",2014-07-07,2014,188,27.8,21.4908175136155
"L1240","Wuhan","Hubei",2014-07-08,2014,189,29.35,21.4392553675926
"L1240","Wuhan","Hubei",2014-07-09,2014,190,28.85,21.6169399752087
"L1240","Wuhan","Hubei",2014-07-10,2014,191,29.4,20.8245684390956
"L1240","Wuhan","Hubei",2014-07-11,2014,192,27.95,23.2852008354321
"L1240","Wuhan","Hubei",2014-07-12,2014,193,23.65,19.6092079114185
"L1240","Wuhan","Hubei",2014-07-13,2014,194,24.35,19.4290827343677
"L1240","Wuhan","Hubei",2014-07-14,2014,195,25.95,19.439830637434
"L1240","Wuhan","Hubei",2014-07-15,2014,196,26.1,20.7183332938705
"L1240","Wuhan","Hubei",2014-07-16,2014,197,26.1,21.7503753439158
"L1240","Wuhan","Hubei",2014-07-17,2014,198,24.9,21.6268814892388
"L1240","Wuhan","Hubei",2014-07-18,2014,199,27.85,23.4490004696401
"L1240","Wuhan","Hubei",2014-07-19,2014,200,28.4,23.60878031967
"L1240","Wuhan","Hubei",2014-07-20,2014,201,30.2,23.9648746574338
"L1240","Wuhan","Hubei",2014-07-21,2014,202,31.3,24.89581633984
"L1240","Wuhan","Hubei",2014-07-22,2014,203,32.35,25.4666468471608
"L1240","Wuhan","Hubei",2014-07-23,2014,204,31.85,24.5454749246683
"L1240","Wuhan","Hubei",2014-07-24,2014,205,28.3,19.7206279600609
"L1240","Wuhan","Hubei",2014-07-25,2014,206,25.95,18.2370160970357
"L1240","Wuhan","Hubei",2014-07-26,2014,207,27.85,19.0966582140094
"L1240","Wuhan","Hubei",2014-07-27,2014,208,28.85,19.4660721691494
"L1240","Wuhan","Hubei",2014-07-28,2014,209,30.3,21.4137298455176
"L1240","Wuhan","Hubei",2014-07-29,2014,210,31.9,23.1404691878202
"L1240","Wuhan","Hubei",2014-07-30,2014,211,31.95,22.1871927238414
"L1240","Wuhan","Hubei",2014-07-31,2014,212,29.55,21.9567334664417
"L1240","Wuhan","Hubei",2014-08-01,2014,213,28.15,22.0462749022306
"L1240","Wuhan","Hubei",2014-08-02,2014,214,29.4,21.3889005218157
"L1240","Wuhan","Hubei",2014-08-03,2014,215,30.8,23.0062110822989
"L1240","Wuhan","Hubei",2014-08-04,2014,216,32.55,23.3608686047641
"L1240","Wuhan","Hubei",2014-08-05,2014,217,31.4,23.718336792766
"L1240","Wuhan","Hubei",2014-08-06,2014,218,29.45,23.4624090709458
"L1240","Wuhan","Hubei",2014-08-07,2014,219,24.2,18.3542907022062
"L1240","Wuhan","Hubei",2014-08-08,2014,220,25.95,19.0406164835513
"L1240","Wuhan","Hubei",2014-08-09,2014,221,23.95,18.0729708863131
"L1240","Wuhan","Hubei",2014-08-10,2014,222,24.1,19.0288536575877
"L1240","Wuhan","Hubei",2014-08-11,2014,223,22.85,19.4710022897826
"L1240","Wuhan","Hubei",2014-08-12,2014,224,22.1,18.5887939231356
"L1240","Wuhan","Hubei",2014-08-13,2014,225,22.55,17.7786700490455
"L1240","Wuhan","Hubei",2014-08-14,2014,226,24.8,18.3694920693022
"L1240","Wuhan","Hubei",2014-08-15,2014,227,27.15,20.1015761187951
"L1240","Wuhan","Hubei",2014-08-16,2014,228,24.9,19.5208893057935
"L1240","Wuhan","Hubei",2014-08-17,2014,229,26.95,18.5354304251677
"L1240","Wuhan","Hubei",2014-08-18,2014,230,23.65,18.6641249404726
"L1240","Wuhan","Hubei",2014-08-19,2014,231,25.65,18.0433495495766
"L1240","Wuhan","Hubei",2014-08-20,2014,232,26.55,18.6193959812133
"L1240","Wuhan","Hubei",2014-08-21,2014,233,27.45,19.4772030184697
"L1240","Wuhan","Hubei",2014-08-22,2014,234,28.15,20.2927359806477
"L1240","Wuhan","Hubei",2014-08-23,2014,235,27.85,20.9783067607834
"L1240","Wuhan","Hubei",2014-08-24,2014,236,25.55,20.6899670279956
"L1240","Wuhan","Hubei",2014-08-25,2014,237,27.5,21.6003336027557
"L1240","Wuhan","Hubei",2014-08-26,2014,238,23.3,19.9812870966423
"L1240","Wuhan","Hubei",2014-08-27,2014,239,24.25,20.4157833178069
"L1240","Wuhan","Hubei",2014-08-28,2014,240,24.55,20.2030435236324
"L1240","Wuhan","Hubei",2014-08-29,2014,241,25.05,20.5416066539006
"L1240","Wuhan","Hubei",2014-08-30,2014,242,28.4,22.8437246465817
"L1240","Wuhan","Hubei",2014-08-31,2014,243,23.2,19.6271211767251
"L1240","Wuhan","Hubei",2014-09-01,2014,244,23.65,19.2401114316104
"L1240","Wuhan","Hubei",2014-09-02,2014,245,22.3,18.9832242007507
"L1240","Wuhan","Hubei",2014-09-03,2014,246,23.65,16.0499183173909
"L1240","Wuhan","Hubei",2014-09-04,2014,247,24.6,16.1960302895795
"L1240","Wuhan","Hubei",2014-09-05,2014,248,24.8,17.6561744172737
"L1240","Wuhan","Hubei",2014-09-06,2014,249,26.7,18.6078683784067
"L1240","Wuhan","Hubei",2014-09-07,2014,250,28.25,21.6086626009469
"L1240","Wuhan","Hubei",2014-09-08,2014,251,27.1,22.2674540562487
"L1240","Wuhan","Hubei",2014-09-09,2014,252,27.05,22.0009786933911
"L1240","Wuhan","Hubei",2014-09-10,2014,253,26.4,21.5992785257144
"L1240","Wuhan","Hubei",2014-09-11,2014,254,27.65,22.7645150978214
"L1240","Wuhan","Hubei",2014-09-12,2014,255,20.8,16.755445126887
"L1240","Wuhan","Hubei",2014-09-13,2014,256,21.95,16.5907924666546
"L1240","Wuhan","Hubei",2014-09-14,2014,257,24.8,19.3523215027128
"L1240","Wuhan","Hubei",2014-09-15,2014,258,23,18.7036008254961
"L1240","Wuhan","Hubei",2014-09-16,2014,259,24.4,18.8571724298109
"L1240","Wuhan","Hubei",2014-09-17,2014,260,21.4,15.6704129749461
"L1240","Wuhan","Hubei",2014-09-18,2014,261,18.55,15.3725337647807
"L1240","Wuhan","Hubei",2014-09-19,2014,262,20.7,16.1992087744467
"L1240","Wuhan","Hubei",2014-09-20,2014,263,21.95,16.0864443563395
"L1240","Wuhan","Hubei",2014-09-21,2014,264,23.95,14.799496833541
"L1240","Wuhan","Hubei",2014-09-22,2014,265,24.45,13.4010533432785
"L1240","Wuhan","Hubei",2014-09-23,2014,266,23.7,15.058524495743
"L1240","Wuhan","Hubei",2014-09-24,2014,267,24.05,15.5336650334854
"L1240","Wuhan","Hubei",2014-09-25,2014,268,24.5,17.7182463681789
"L1240","Wuhan","Hubei",2014-09-26,2014,269,25.65,19.0151121132083
"L1240","Wuhan","Hubei",2014-09-27,2014,270,27.1,20.5272243514705
"L1240","Wuhan","Hubei",2014-09-28,2014,271,25.3,19.4943995404093
"L1240","Wuhan","Hubei",2014-09-29,2014,272,21.4,15.9183769693238
"L1240","Wuhan","Hubei",2014-09-30,2014,273,21.25,14.7208773521719
"L1240","Wuhan","Hubei",2014-10-01,2014,274,21.75,15.9446034889969
"L1240","Wuhan","Hubei",2014-10-02,2014,275,21.75,14.255818109209
"L1240","Wuhan","Hubei",2014-10-03,2014,276,22.8,12.5478707317928
"L1240","Wuhan","Hubei",2014-10-04,2014,277,23.25,12.5194152236194
"L1240","Wuhan","Hubei",2014-10-05,2014,278,22.55,13.1414883725794
"L1240","Wuhan","Hubei",2014-10-06,2014,279,19.85,9.90908168441013
"L1240","Wuhan","Hubei",2014-10-07,2014,280,19.8,11.0823872066639
"L1240","Wuhan","Hubei",2014-10-08,2014,281,20.1,11.323564566621
"L1240","Wuhan","Hubei",2014-10-09,2014,282,20.65,12.2986191843276
"L1240","Wuhan","Hubei",2014-10-10,2014,283,20.9,12.5752563783313
"L1240","Wuhan","Hubei",2014-10-11,2014,284,21.9,13.3687738421102
"L1240","Wuhan","Hubei",2014-10-12,2014,285,18.9,10.2016793929883
"L1240","Wuhan","Hubei",2014-10-13,2014,286,15.9,8.82552589122941
"L1240","Wuhan","Hubei",2014-10-14,2014,287,16.7,8.81987236935301
"L1240","Wuhan","Hubei",2014-10-15,2014,288,19.45,11.1536538733971
"L1240","Wuhan","Hubei",2014-10-16,2014,289,19.45,12.2818942313774
"L1240","Wuhan","Hubei",2014-10-17,2014,290,19.6,12.2277897278317
"L1240","Wuhan","Hubei",2014-10-18,2014,291,20.05,12.7864455930708
"L1240","Wuhan","Hubei",2014-10-19,2014,292,22.45,13.1775763686476
"L1240","Wuhan","Hubei",2014-10-20,2014,293,20.9,14.6346879908058
"L1240","Wuhan","Hubei",2014-10-21,2014,294,16.45,12.071773177072
"L1240","Wuhan","Hubei",2014-10-22,2014,295,17.45,11.1702128914131
"L1240","Wuhan","Hubei",2014-10-23,2014,296,18,11.5926008092182
"L1240","Wuhan","Hubei",2014-10-24,2014,297,19.35,11.4384248603974
"L1240","Wuhan","Hubei",2014-10-25,2014,298,21,12.3410295227531
"L1240","Wuhan","Hubei",2014-10-26,2014,299,22.25,13.7410531965624
"L1240","Wuhan","Hubei",2014-10-27,2014,300,18.95,12.1713665396703
"L1240","Wuhan","Hubei",2014-10-28,2014,301,14.8,11.9081998950917
"L1240","Wuhan","Hubei",2014-10-29,2014,302,14.65,12.3080806189297
"L1240","Wuhan","Hubei",2014-10-30,2014,303,14.8,12.459977578606
"L1240","Wuhan","Hubei",2014-10-31,2014,304,16,12.3336505522364
"L1240","Wuhan","Hubei",2014-11-01,2014,305,16.25,10.4325898613279
"L1240","Wuhan","Hubei",2014-11-02,2014,306,11.75,5.37619185545934
"L1240","Wuhan","Hubei",2014-11-03,2014,307,11.6,6.33527806307186
"L1240","Wuhan","Hubei",2014-11-04,2014,308,13.95,7.47722503113707
"L1240","Wuhan","Hubei",2014-11-05,2014,309,11.4,9.54142472866211
"L1240","Wuhan","Hubei",2014-11-06,2014,310,13.5,9.28417518929538
"L1240","Wuhan","Hubei",2014-11-07,2014,311,12.85,9.48937500794801
"L1240","Wuhan","Hubei",2014-11-08,2014,312,12.4,8.53888021511112
"L1240","Wuhan","Hubei",2014-11-09,2014,313,11.95,8.93355653383631
"L1240","Wuhan","Hubei",2014-11-10,2014,314,13.25,9.63557804596298
"L1240","Wuhan","Hubei",2014-11-11,2014,315,12.95,9.33179647534119
"L1240","Wuhan","Hubei",2014-11-12,2014,316,13.4,5.84477548962685
"L1240","Wuhan","Hubei",2014-11-13,2014,317,11.35,5.59240006521859
"L1240","Wuhan","Hubei",2014-11-14,2014,318,13.25,6.60910830359845
"L1240","Wuhan","Hubei",2014-11-15,2014,319,9.8,7.46516429620591
"L1240","Wuhan","Hubei",2014-11-16,2014,320,11.6,7.28915198964715
"L1240","Wuhan","Hubei",2014-11-17,2014,321,11.2,5.35506278254233
"L1240","Wuhan","Hubei",2014-11-18,2014,322,11.2,5.44448170277888
"L1240","Wuhan","Hubei",2014-11-19,2014,323,10.4,6.55864001812502
"L1240","Wuhan","Hubei",2014-11-20,2014,324,12.2,7.26364439181471
"L1240","Wuhan","Hubei",2014-11-21,2014,325,15.2,8.28571609216839
"L1240","Wuhan","Hubei",2014-11-22,2014,326,16.2,9.01612970499917
"L1240","Wuhan","Hubei",2014-11-23,2014,327,11.4,9.53623776958849
"L1240","Wuhan","Hubei",2014-11-24,2014,328,10.95,8.87198575991474
"L1240","Wuhan","Hubei",2014-11-25,2014,329,10.05,8.66539951538033
"L1240","Wuhan","Hubei",2014-11-26,2014,330,12.4,8.9543502371412
"L1240","Wuhan","Hubei",2014-11-27,2014,331,10.65,9.40116521839038
"L1240","Wuhan","Hubei",2014-11-28,2014,332,10.95,8.04379882598379
"L1240","Wuhan","Hubei",2014-11-29,2014,333,9.55,8.74050417664857
"L1240","Wuhan","Hubei",2014-11-30,2014,334,8.65,5.8305852416644
"L1240","Wuhan","Hubei",2014-12-01,2014,335,5.25,3.03475111638205
"L1240","Wuhan","Hubei",2014-12-02,2014,336,6.55,4.45581355362228
"L1240","Wuhan","Hubei",2014-12-03,2014,337,4.75,5.18592732233796
"L1240","Wuhan","Hubei",2014-12-04,2014,338,4.75,4.05296988457188
"L1240","Wuhan","Hubei",2014-12-05,2014,339,5.85,4.68899677433154
"L1240","Wuhan","Hubei",2014-12-06,2014,340,9.55,4.98586943554326
"L1240","Wuhan","Hubei",2014-12-07,2014,341,7.85,3.7244386485114
"L1240","Wuhan","Hubei",2014-12-08,2014,342,7,3.39375945004625
"L1240","Wuhan","Hubei",2014-12-09,2014,343,6.4,4.77399878751181
"L1240","Wuhan","Hubei",2014-12-10,2014,344,5.15,5.285300211307
"L1240","Wuhan","Hubei",2014-12-11,2014,345,4.1,3.45653211450427
"L1240","Wuhan","Hubei",2014-12-12,2014,346,4,3.2989491988621
"L1240","Wuhan","Hubei",2014-12-13,2014,347,4.55,3.8029074894002
"L1240","Wuhan","Hubei",2014-12-14,2014,348,7.5,4.15977779461441
"L1240","Wuhan","Hubei",2014-12-15,2014,349,6.3,3.37537755962316
