"SID","Location","Province","YEARMODA","YEAR","DaySeq","TEMP","AH"
"L1078","Guangzhou","Guangdong",2008-04-28,2008,118,15.2107312050767,9.72242185186665
"L1078","Guangzhou","Guangdong",2008-04-29,2008,119,15.0186744200568,9.63172098658699
"L1078","Guangzhou","Guangdong",2008-04-30,2008,120,14.7332342893578,9.4480404852469
"L1078","Guangzhou","Guangdong",2008-05-01,2008,121,14.3541244711356,9.16894760010852
"L1078","Guangzhou","Guangdong",2008-05-02,2008,122,13.9046370013636,8.81396973003858
"L1078","Guangzhou","Guangdong",2008-05-03,2008,123,13.4199197356567,8.41367640493832
"L1078","Guangzhou","Guangdong",2008-05-04,2008,124,12.9352103305778,7.9987207924386
"L1078","Guangzhou","Guangdong",2008-05-05,2008,125,12.4857464426901,7.59975606017023
"L1078","Guangzhou","Guangdong",2008-05-06,2008,126,12.1067657285566,7.24743537576404
"L1078","Guangzhou","Guangdong",2008-05-07,2008,127,11.8326379158768,6.97150260618654
"L1078","Guangzhou","Guangdong",2008-05-08,2008,128,11.6760563355065,6.77899196686381
"L1078","Guangzhou","Guangdong",2008-05-09,2008,129,11.627040625646,6.65318318749984
"L1078","Guangzhou","Guangdong",2008-05-10,2008,130,11.6745429099498,6.57623759774681
"L1078","Guangzhou","Guangdong",2008-05-11,2008,131,11.8075153120722,6.53031652725693
"L1078","Guangzhou","Guangdong",2008-05-12,2008,132,12.0149099556678,6.49758130568237
"L1078","Guangzhou","Guangdong",2008-05-13,2008,133,12.2856350381641,6.46022408124772
"L1078","Guangzhou","Guangdong",2008-05-14,2008,134,12.600055309264,6.40643107182826
"L1078","Guangzhou","Guangdong",2008-05-15,2008,135,12.9198384016332,6.33750636356438
"L1078","Guangzhou","Guangdong",2008-05-16,2008,136,13.2041776405303,6.25649001282902
"L1078","Guangzhou","Guangdong",2008-05-17,2008,137,13.4122663512142,6.16642207599514
"L1078","Guangzhou","Guangdong",2008-05-18,2008,138,13.5032978589436,6.07034260943569
"L1078","Guangzhou","Guangdong",2008-05-19,2008,139,13.4364654889775,5.9712916695236
"L1078","Guangzhou","Guangdong",2008-05-20,2008,140,13.1823434474363,5.87366685213
"L1078","Guangzhou","Guangdong",2008-05-21,2008,141,12.7675251073072,5.78854785731431
"L1078","Guangzhou","Guangdong",2008-05-22,2008,142,12.2358107527982,5.72906686788383
"L1078","Guangzhou","Guangdong",2008-05-23,2008,143,11.6310052937869,5.70835661840706
"L1078","Guangzhou","Guangdong",2008-05-24,2008,144,10.9969136401506,5.73954984345247
"L1078","Guangzhou","Guangdong",2008-05-25,2008,145,10.377340701767,5.83577927758858
"L1078","Guangzhou","Guangdong",2008-05-26,2008,146,9.81379643629116,6.0081799641924
"L1078","Guangzhou","Guangdong",2008-05-27,2008,147,9.31996764246472,6.24366767142318
"L1078","Guangzhou","Guangdong",2008-05-28,2008,148,8.89103193956005,6.51304644867338
"L1078","Guangzhou","Guangdong",2008-05-29,2008,149,8.52183235693514,6.78682909425056
"L1078","Guangzhou","Guangdong",2008-05-30,2008,150,8.20721192394805,7.03552840646224
"L1078","Guangzhou","Guangdong",2008-05-31,2008,151,7.94201366995681,7.22965718361597
"L1078","Guangzhou","Guangdong",2008-06-01,2008,152,7.72103263115257,7.3401788312811
"L1078","Guangzhou","Guangdong",2008-06-02,2008,153,7.53694810589025,7.35792139191189
"L1078","Guangzhou","Guangdong",2008-06-03,2008,154,7.37953690569662,7.30096432159081
"L1078","Guangzhou","Guangdong",2008-06-04,2008,155,7.23836555197879,7.18936148778342
"L1078","Guangzhou","Guangdong",2008-06-05,2008,156,7.10300056614388,7.04316675795528
"L1078","Guangzhou","Guangdong",2008-06-06,2008,157,6.96300846959902,6.88243399957193
"L1078","Guangzhou","Guangdong",2008-06-07,2008,158,6.80796143409274,6.72721402810232
"L1078","Guangzhou","Guangdong",2008-06-08,2008,159,6.63426645177308,6.59386587349566
"L1078","Guangzhou","Guangdong",2008-06-09,2008,160,6.45843547592108,6.4878889966054
"L1078","Guangzhou","Guangdong",2008-06-10,2008,161,6.30065862281045,6.41279612153374
"L1078","Guangzhou","Guangdong",2008-06-11,2008,162,6.1811260087149,6.3720999723829
"L1078","Guangzhou","Guangdong",2008-06-12,2008,163,6.12002774990817,6.36931327325511
"L1078","Guangzhou","Guangdong",2008-06-13,2008,164,6.13755396266397,6.40794874825258
"L1078","Guangzhou","Guangdong",2008-06-14,2008,165,6.24924195874003,6.48977388604599
"L1078","Guangzhou","Guangdong",2008-06-15,2008,166,6.43913208089724,6.60474187576047
"L1078","Guangzhou","Guangdong",2008-06-16,2008,167,6.67820423884971,6.73790702662495
"L1078","Guangzhou","Guangdong",2008-06-17,2008,168,6.93739627051145,6.87430786702134
"L1078","Guangzhou","Guangdong",2008-06-18,2008,169,7.18764601379646,6.99898292533156
"L1078","Guangzhou","Guangdong",2008-06-19,2008,170,7.39989130661875,7.09697072993756
"L1078","Guangzhou","Guangdong",2008-06-20,2008,171,7.54614324211532,7.15397448870372
"L1078","Guangzhou","Guangdong",2008-06-21,2008,172,7.61799693896539,7.167826025022
"L1078","Guangzhou","Guangdong",2008-06-22,2008,173,7.62415776146852,7.14695373704179
"L1078","Guangzhou","Guangdong",2008-06-23,2008,174,7.57390674329069,7.10014254166812
"L1078","Guangzhou","Guangdong",2008-06-24,2008,175,7.47652491809788,7.03617735580601
"L1078","Guangzhou","Guangdong",2008-06-25,2008,176,7.34129331955608,6.96384309636048
"L1078","Guangzhou","Guangdong",2008-06-26,2008,177,7.17748750466157,6.89188359124776
"L1078","Guangzhou","Guangdong",2008-06-27,2008,178,6.99386312117223,6.82514202326518
"L1078","Guangzhou","Guangdong",2008-06-28,2008,179,6.79823498489497,6.76140293634421
"L1078","Guangzhou","Guangdong",2008-06-29,2008,180,6.59831885023446,6.69770766128092
"L1078","Guangzhou","Guangdong",2008-06-30,2008,181,6.40183047159536,6.63109752887138
"L1078","Guangzhou","Guangdong",2008-07-01,2008,182,6.21648560338232,6.55861386991165
"L1078","Guangzhou","Guangdong",2008-07-02,2008,183,6.05,6.4772980151978
"L1078","Guangzhou","Guangdong",2008-07-03,2008,184,5.90899025230752,6.38590423449244
"L1078","Guangzhou","Guangdong",2008-07-04,2008,185,5.79567629698183,6.29003855342425
"L1078","Guangzhou","Guangdong",2008-07-05,2008,186,5.7111789071543,6.19701993658849
"L1078","Guangzhou","Guangdong",2008-07-06,2008,187,5.65661885595635,6.11416734858036
"L1078","Guangzhou","Guangdong",2008-07-07,2008,188,5.63311691651937,6.04879975399511
"L1078","Guangzhou","Guangdong",2008-07-08,2008,189,5.64179386197476,6.00823611742797
"L1078","Guangzhou","Guangdong",2008-07-09,2008,190,5.68265867778816,5.99881864396719
"L1078","Guangzhou","Guangdong",2008-07-10,2008,191,5.74516118778734,6.01761280193448
"L1078","Guangzhou","Guangdong",2008-07-11,2008,192,5.81291616132502,6.05655768066045
"L1078","Guangzhou","Guangdong",2008-07-12,2008,193,5.8694769018987,6.10753836873418
"L1078","Guangzhou","Guangdong",2008-07-13,2008,194,5.8983967130059,6.16243995474473
"L1078","Guangzhou","Guangdong",2008-07-14,2008,195,5.88322889814415,6.21314752728118
"L1078","Guangzhou","Guangdong",2008-07-15,2008,196,5.80839834459305,6.25159793823446
"L1078","Guangzhou","Guangdong",2008-07-16,2008,197,5.68423545668764,6.27126656640169
"L1078","Guangzhou","Guangdong",2008-07-17,2008,198,5.5507215461173,6.26738975596273
"L1078","Guangzhou","Guangdong",2008-07-18,2008,199,5.44946287093983,6.23530035655237
"L1078","Guangzhou","Guangdong",2008-07-19,2008,200,5.42206568921306,6.17033121780542
"L1078","Guangzhou","Guangdong",2008-07-20,2008,201,5.51013625899482,6.06781518935668
"L1078","Guangzhou","Guangdong",2008-07-21,2008,202,5.75518768249315,5.9231113601212
"L1078","Guangzhou","Guangdong",2008-07-22,2008,203,6.16981450516226,5.73972433126371
"L1078","Guangzhou","Guangdong",2008-07-23,2008,204,6.69687033184248,5.54080268863691
"L1078","Guangzhou","Guangdong",2008-07-24,2008,205,7.26890647563699,5.35239687257608
"L1078","Guangzhou","Guangdong",2008-07-25,2008,206,7.81847424964907,5.20055732341646
"L1078","Guangzhou","Guangdong",2008-07-26,2008,207,8.27812496698196,5.11133448149328
"L1078","Guangzhou","Guangdong",2008-07-27,2008,208,8.58040994073887,5.1107787871418
"L1078","Guangzhou","Guangdong",2008-07-28,2008,209,8.67305383124952,5.21828691113955
"L1078","Guangzhou","Guangdong",2008-07-29,2008,210,8.58671931895024,5.41688579877607
"L1078","Guangzhou","Guangdong",2008-07-30,2008,211,8.38026443705485,5.67723825596017
"L1078","Guangzhou","Guangdong",2008-07-31,2008,212,8.11257052785628,5.96999686717503
"L1078","Guangzhou","Guangdong",2008-08-01,2008,213,7.84251893364746,6.2658142169038
"L1078","Guangzhou","Guangdong",2008-08-02,2008,214,7.62899099672136,6.53534288962963
"L1078","Guangzhou","Guangdong",2008-08-03,2008,215,7.52724027279561,6.75044411485175
"L1078","Guangzhou","Guangdong",2008-08-04,2008,216,7.54244852739932,6.89966120035633
"L1078","Guangzhou","Guangdong",2008-08-05,2008,217,7.6432982110594,6.98369768283273
"L1078","Guangzhou","Guangdong",2008-08-06,2008,218,7.7976438278124,7.00353294027971
"L1078","Guangzhou","Guangdong",2008-08-07,2008,219,7.9733398816949,6.96014635069604
"L1078","Guangzhou","Guangdong",2008-08-08,2008,220,8.13824087674344,6.85451729208049
"L1078","Guangzhou","Guangdong",2008-08-09,2008,221,8.26052407813511,6.68776144839156
"L1078","Guangzhou","Guangdong",2008-08-10,2008,222,8.32622157458,6.4685348129745
"L1078","Guangzhou","Guangdong",2008-08-11,2008,223,8.34820498019014,6.21682803756265
"L1078","Guangzhou","Guangdong",2008-08-12,2008,224,8.34155972774043,5.95356669646712
"L1078","Guangzhou","Guangdong",2008-08-13,2008,225,8.3213712500058,5.69967636399904
"L1078","Guangzhou","Guangdong",2008-08-14,2008,226,8.30272497976117,5.47608261446957
"L1078","Guangzhou","Guangdong",2008-08-15,2008,227,8.3007052442605,5.30370895623679
"L1078","Guangzhou","Guangdong",2008-08-16,2008,228,8.32628397096234,5.19579381053123
"L1078","Guangzhou","Guangdong",2008-08-17,2008,229,8.3770446756926,5.14055587408782
"L1078","Guangzhou","Guangdong",2008-08-18,2008,230,8.44785087813577,5.12113082438914
"L1078","Guangzhou","Guangdong",2008-08-19,2008,231,8.53356609797632,5.12065433891774
"L1078","Guangzhou","Guangdong",2008-08-20,2008,232,8.62905385489873,5.12226209515618
"L1078","Guangzhou","Guangdong",2008-08-21,2008,233,8.72917766858747,5.10908977058703
"L1078","Guangzhou","Guangdong",2008-08-22,2008,234,8.82942987002489,5.06611187907026
"L1078","Guangzhou","Guangdong",2008-08-23,2008,235,8.9300544060991,4.99219811129975
"L1078","Guangzhou","Guangdong",2008-08-24,2008,236,9.03346642378321,4.89256741045984
"L1078","Guangzhou","Guangdong",2008-08-25,2008,237,9.14209223329851,4.77247136448356
"L1078","Guangzhou","Guangdong",2008-08-26,2008,238,9.25835814486627,4.63716156130395
"L1078","Guangzhou","Guangdong",2008-08-27,2008,239,9.38469046870778,4.49188958885404
"L1078","Guangzhou","Guangdong",2008-08-28,2008,240,9.5232981995521,4.34194853651442
"L1078","Guangzhou","Guangdong",2008-08-29,2008,241,9.67177461546354,4.19351297211489
"L1078","Guangzhou","Guangdong",2008-08-30,2008,242,9.82330029880367,4.05360017035996
"L1078","Guangzhou","Guangdong",2008-08-31,2008,243,9.97087914639018,3.92926114816804
"L1078","Guangzhou","Guangdong",2008-09-01,2008,244,10.1075150550408,3.82754692245758
"L1078","Guangzhou","Guangdong",2008-09-02,2008,245,10.2262119215731,3.755508510147
"L1078","Guangzhou","Guangdong",2008-09-03,2008,246,10.3199432687659,3.72017680095941
"L1078","Guangzhou","Guangdong",2008-09-04,2008,247,10.3776725378146,3.7259254253967
"L1078","Guangzhou","Guangdong",2008-09-05,2008,248,10.3803880807592,3.77184336357198
"L1078","Guangzhou","Guangdong",2008-09-06,2008,249,10.3081353261194,3.85639477234537
"L1078","Guangzhou","Guangdong",2008-09-07,2008,250,10.140959702415,3.97804380857701
"L1078","Guangzhou","Guangdong",2008-09-08,2008,251,9.85890663816573,4.13525462912703
"L1078","Guangzhou","Guangdong",2008-09-09,2008,252,9.44202156189122,4.32649139085556
"L1078","Guangzhou","Guangdong",2008-09-10,2008,253,8.88545630021516,4.54602169123788
"L1078","Guangzhou","Guangdong",2008-09-11,2008,254,8.25137874113873,4.76949605706341
"L1078","Guangzhou","Guangdong",2008-09-12,2008,255,7.62053422907775,4.96740419528044
"L1078","Guangzhou","Guangdong",2008-09-13,2008,256,7.07366879660392,5.11023562166741
"L1078","Guangzhou","Guangdong",2008-09-14,2008,257,6.691528476289,5.16847985200279
"L1078","Guangzhou","Guangdong",2008-09-15,2008,258,6.5548593007047,5.11262640206503
"L1078","Guangzhou","Guangdong",2008-09-16,2008,259,6.7347393027155,4.91747449280807
"L1078","Guangzhou","Guangdong",2008-09-17,2008,260,7.19873970182009,4.60396358750776
"L1078","Guangzhou","Guangdong",2008-09-18,2008,261,7.85164289341843,4.22102252970211
"L1078","Guangzhou","Guangdong",2008-09-19,2008,262,8.59735027643721,3.81797288481321
"L1078","Guangzhou","Guangdong",2008-09-20,2008,263,9.33976324980301,3.44413621826325
"L1078","Guangzhou","Guangdong",2008-09-21,2008,264,9.98278321244251,3.14883409547433
"L1078","Guangzhou","Guangdong",2008-09-22,2008,265,10.4320653416072,2.98039784272357
"L1078","Guangzhou","Guangdong",2008-09-23,2008,266,10.6561988655598,2.9516242150253
"L1078","Guangzhou","Guangdong",2008-09-24,2008,267,10.7026159034135,3.03079275805355
"L1078","Guangzhou","Guangdong",2008-09-25,2008,268,10.6237348664749,3.18336759796885
"L1078","Guangzhou","Guangdong",2008-09-26,2008,269,10.4719741660504,3.37481286093168
"L1078","Guangzhou","Guangdong",2008-09-27,2008,270,10.2997522134467,3.57059267310257
"L1078","Guangzhou","Guangdong",2008-09-28,2008,271,10.1594596749027,3.73619118223749
"L1078","Guangzhou","Guangdong",2008-09-29,2008,272,10.0880189079443,3.84825488839338
"L1078","Guangzhou","Guangdong",2008-09-30,2008,273,10.081183791954,3.91313858522643
"L1078","Guangzhou","Guangdong",2008-10-01,2008,274,10.127934508166,3.94208515121953
"L1078","Guangzhou","Guangdong",2008-10-02,2008,275,10.2172512378141,3.9463374648556
"L1078","Guangzhou","Guangdong",2008-10-03,2008,276,10.3381141621323,3.93713840461755
"L1078","Guangzhou","Guangdong",2008-10-04,2008,277,10.4795034623547,3.92573084898828
"L1078","Guangzhou","Guangdong",2008-10-05,2008,278,10.6317222834674,3.92275509569958
"L1078","Guangzhou","Guangdong",2008-10-06,2008,279,10.7931143419621,3.93518913986245
"L1078","Guangzhou","Guangdong",2008-10-07,2008,280,10.9650444531875,3.96863493282591
"L1078","Guangzhou","Guangdong",2008-10-08,2008,281,11.148882851352,4.02869195776824
"L1078","Guangzhou","Guangdong",2008-10-09,2008,282,11.3459997706639,4.12095969786768
"L1078","Guangzhou","Guangdong",2008-10-10,2008,283,11.5577654453315,4.25103763630253
"L1078","Guangzhou","Guangdong",2008-10-11,2008,284,11.7848139926869,4.42411735928276
"L1078","Guangzhou","Guangdong",2008-10-12,2008,285,12.0161401033526,4.63894081571255
"L1078","Guangzhou","Guangdong",2008-10-13,2008,286,12.2314476331486,4.88910171856983
"L1078","Guangzhou","Guangdong",2008-10-14,2008,287,12.4101815309209,5.1680503153407
"L1078","Guangzhou","Guangdong",2008-10-15,2008,288,12.5317867455157,5.46923685351129
"L1078","Guangzhou","Guangdong",2008-10-16,2008,289,12.5757082257789,5.78611158056773
"L1078","Guangzhou","Guangdong",2008-10-17,2008,290,12.5217268015005,6.11211517979756
"L1078","Guangzhou","Guangdong",2008-10-18,2008,291,12.3735616156526,6.44000669182585
"L1078","Guangzhou","Guangdong",2008-10-19,2008,292,12.1743939057827,6.76142147546229
"L1078","Guangzhou","Guangdong",2008-10-20,2008,293,11.9710908457203,7.067889932605
"L1078","Guangzhou","Guangdong",2008-10-21,2008,294,11.8105196092948,7.35094246515204
"L1078","Guangzhou","Guangdong",2008-10-22,2008,295,11.7395473703358,7.60210947500151
"L1078","Guangzhou","Guangdong",2008-10-23,2008,296,11.8050406130899,7.81292143888613
"L1078","Guangzhou","Guangdong",2008-10-24,2008,297,12.0352498487695,7.9769290689812
"L1078","Guangzhou","Guangdong",2008-10-25,2008,298,12.3912705828841,8.09497084707904
"L1078","Guangzhou","Guangdong",2008-10-26,2008,299,12.8190606027608,8.1695280245836
"L1078","Guangzhou","Guangdong",2008-10-27,2008,300,13.2645776957264,8.20308185289882
"L1078","Guangzhou","Guangdong",2008-10-28,2008,301,13.673779649108,8.19811358342865
"L1078","Guangzhou","Guangdong",2008-10-29,2008,302,13.9926242502326,8.15710446757706
"L1078","Guangzhou","Guangdong",2008-10-30,2008,303,14.1738714398864,8.08327015694554
"L1078","Guangzhou","Guangdong",2008-10-31,2008,304,14.2278126331575,7.98603773696266
"L1078","Guangzhou","Guangdong",2008-11-01,2008,305,14.1936675619299,7.87795756301805
"L1078","Guangzhou","Guangdong",2008-11-02,2008,306,14.1108750732863,7.77160364745742
"L1078","Guangzhou","Guangdong",2008-11-03,2008,307,14.0188740143093,7.67955000262642
"L1078","Guangzhou","Guangdong",2008-11-04,2008,308,13.9571032320816,7.61437064087073
