"SID","Location","Province","YEARMODA","YEAR","DaySeq","TEMP","AH"
"L0343","Wenzhou","Zhejiang",2005-02-19,2005,50,5.56666666666667,3.72277476903912
"L0343","Wenzhou","Zhejiang",2005-02-20,2005,51,3.93333333333333,3.33790101289817
"L0343","Wenzhou","Zhejiang",2005-02-21,2005,52,6.06666666666667,3.6529014696187
"L0343","Wenzhou","Zhejiang",2005-02-22,2005,53,8.66666666666667,6.25870459360222
"L0343","Wenzhou","Zhejiang",2005-02-23,2005,54,12.4,8.51634706349494
"L0343","Wenzhou","Zhejiang",2005-02-24,2005,55,13,8.46325401646085
"L0343","Wenzhou","Zhejiang",2005-02-25,2005,56,9.16666666666667,7.08455185667634
"L0343","Wenzhou","Zhejiang",2005-02-26,2005,57,5.06666666666667,5.4984953156553
"L0343","Wenzhou","Zhejiang",2005-02-27,2005,58,5.13333333333333,5.80324317096937
"L0343","Wenzhou","Zhejiang",2005-02-28,2005,59,6.1,5.42219184810976
"L0343","Wenzhou","Zhejiang",2005-03-01,2005,60,9.13333333333333,5.60034091825605
"L0343","Wenzhou","Zhejiang",2005-03-02,2005,61,8.33333333333333,7.40987059113747
"L0343","Wenzhou","Zhejiang",2005-03-03,2005,62,7.9,5.94585982980029
"L0343","Wenzhou","Zhejiang",2005-03-04,2005,63,7.93333333333333,4.78062445457557
"L0343","Wenzhou","Zhejiang",2005-03-05,2005,64,5.63333333333333,2.82492655219364
"L0343","Wenzhou","Zhejiang",2005-03-06,2005,65,7.63333333333333,3.47948006468452
"L0343","Wenzhou","Zhejiang",2005-03-07,2005,66,11.1666666666667,5.35926496178034
"L0343","Wenzhou","Zhejiang",2005-03-08,2005,67,14.4666666666667,7.07888440855374
"L0343","Wenzhou","Zhejiang",2005-03-09,2005,68,14.9,7.86264648397044
"L0343","Wenzhou","Zhejiang",2005-03-10,2005,69,13.7333333333333,9.85070462746741
"L0343","Wenzhou","Zhejiang",2005-03-11,2005,70,10.3333333333333,7.73206743549393
"L0343","Wenzhou","Zhejiang",2005-03-12,2005,71,1.26666666666667,4.2611019740745
"L0343","Wenzhou","Zhejiang",2005-03-13,2005,72,4.3,3.60128871203784
"L0343","Wenzhou","Zhejiang",2005-03-14,2005,73,8.43333333333333,4.93769216937067
"L0343","Wenzhou","Zhejiang",2005-03-15,2005,74,14.9666666666667,7.51891338678365
"L0343","Wenzhou","Zhejiang",2005-03-16,2005,75,16.6666666666667,10.5888855792978
"L0343","Wenzhou","Zhejiang",2005-03-17,2005,76,14.7,9.5597601741466
"L0343","Wenzhou","Zhejiang",2005-03-18,2005,77,9.8,4.69147047196491
"L0343","Wenzhou","Zhejiang",2005-03-19,2005,78,11.3333333333333,5.11592844071311
"L0343","Wenzhou","Zhejiang",2005-03-20,2005,79,13.5,6.89738756016583
"L0343","Wenzhou","Zhejiang",2005-03-21,2005,80,15,9.19815186919499
"L0343","Wenzhou","Zhejiang",2005-03-22,2005,81,13.0666666666667,9.23822429990371
"L0343","Wenzhou","Zhejiang",2005-03-23,2005,82,12.2,7.15500696258592
"L0343","Wenzhou","Zhejiang",2005-03-24,2005,83,11.7,5.97932948816651
"L0343","Wenzhou","Zhejiang",2005-03-25,2005,84,11.3666666666667,5.90618525027101
"L0343","Wenzhou","Zhejiang",2005-03-26,2005,85,11.6666666666667,8.85417000676313
"L0343","Wenzhou","Zhejiang",2005-03-27,2005,86,15.1666666666667,11.2656486642078
"L0343","Wenzhou","Zhejiang",2005-03-28,2005,87,15.0333333333333,10.9313042737103
"L0343","Wenzhou","Zhejiang",2005-03-29,2005,88,11.1666666666667,8.61765716943049
"L0343","Wenzhou","Zhejiang",2005-03-30,2005,89,9.53333333333333,6.11138395134125
"L0343","Wenzhou","Zhejiang",2005-03-31,2005,90,11.3666666666667,8.08078679143226
"L0343","Wenzhou","Zhejiang",2005-04-01,2005,91,13.8333333333333,10.3110864040745
"L0343","Wenzhou","Zhejiang",2005-04-02,2005,92,15.5666666666667,10.9002744228918
"L0343","Wenzhou","Zhejiang",2005-04-03,2005,93,14.7333333333333,8.34609110225868
"L0343","Wenzhou","Zhejiang",2005-04-04,2005,94,14.4666666666667,6.42054449783232
"L0343","Wenzhou","Zhejiang",2005-04-05,2005,95,18.3666666666667,8.70673824332746
"L0343","Wenzhou","Zhejiang",2005-04-06,2005,96,16.9333333333333,11.70628755488
"L0343","Wenzhou","Zhejiang",2005-04-07,2005,97,21.3333333333333,12.8340799469815
"L0343","Wenzhou","Zhejiang",2005-04-08,2005,98,22,13.6452389209174
"L0343","Wenzhou","Zhejiang",2005-04-09,2005,99,22.5,14.5162952639741
"L0343","Wenzhou","Zhejiang",2005-04-10,2005,100,14.4666666666667,9.75566536719526
"L0343","Wenzhou","Zhejiang",2005-04-11,2005,101,12.1333333333333,8.80962879801392
"L0343","Wenzhou","Zhejiang",2005-04-12,2005,102,11.3,8.91012814299679
"L0343","Wenzhou","Zhejiang",2005-04-13,2005,103,15.3,8.0055496320771
"L0343","Wenzhou","Zhejiang",2005-04-14,2005,104,17.2,7.54612676653364
"L0343","Wenzhou","Zhejiang",2005-04-15,2005,105,17,8.78410357688886
"L0343","Wenzhou","Zhejiang",2005-04-16,2005,106,18.5333333333333,8.58945339089503
"L0343","Wenzhou","Zhejiang",2005-04-17,2005,107,20.7666666666667,11.56962763311
"L0343","Wenzhou","Zhejiang",2005-04-18,2005,108,21.3333333333333,13.4390256931787
"L0343","Wenzhou","Zhejiang",2005-04-19,2005,109,22.3666666666667,14.5728412751215
"L0343","Wenzhou","Zhejiang",2005-04-20,2005,110,21.1,11.3387880459439
"L0343","Wenzhou","Zhejiang",2005-04-21,2005,111,23.3,11.5118043100553
"L0343","Wenzhou","Zhejiang",2005-04-22,2005,112,20,13.1285738137948
"L0343","Wenzhou","Zhejiang",2005-04-23,2005,113,16.1666666666667,11.6671161966677
"L0343","Wenzhou","Zhejiang",2005-04-24,2005,114,17.6666666666667,12.9278350472829
"L0343","Wenzhou","Zhejiang",2005-04-25,2005,115,21.2333333333333,13.1174905892006
"L0343","Wenzhou","Zhejiang",2005-04-26,2005,116,21.2333333333333,12.2599463640475
"L0343","Wenzhou","Zhejiang",2005-04-27,2005,117,22.3666666666667,11.9805897674387
"L0343","Wenzhou","Zhejiang",2005-04-28,2005,118,23.6666666666667,13.8103944519942
"L0343","Wenzhou","Zhejiang",2005-04-29,2005,119,26,16.6348493782334
"L0343","Wenzhou","Zhejiang",2005-04-30,2005,120,27.4333333333333,17.6370999770659
"L0343","Wenzhou","Zhejiang",2005-05-01,2005,121,25.3333333333333,17.8366752000877
"L0343","Wenzhou","Zhejiang",2005-05-02,2005,122,20.2,14.8297800680243
"L0343","Wenzhou","Zhejiang",2005-05-03,2005,123,22.0333333333333,14.0987459146796
"L0343","Wenzhou","Zhejiang",2005-05-04,2005,124,21.6333333333333,15.9554835376816
"L0343","Wenzhou","Zhejiang",2005-05-05,2005,125,23.9333333333333,17.5943006235744
"L0343","Wenzhou","Zhejiang",2005-05-06,2005,126,18.6333333333333,13.397542273587
"L0343","Wenzhou","Zhejiang",2005-05-07,2005,127,19.9666666666667,11.3935397287229
"L0343","Wenzhou","Zhejiang",2005-05-08,2005,128,20.8333333333333,15.1268653497021
"L0343","Wenzhou","Zhejiang",2005-05-09,2005,129,17.3333333333333,13.0327926324802
"L0343","Wenzhou","Zhejiang",2005-05-10,2005,130,17.9666666666667,12.2190318337111
"L0343","Wenzhou","Zhejiang",2005-05-11,2005,131,23.6333333333333,15.0829174509851
"L0343","Wenzhou","Zhejiang",2005-05-12,2005,132,21.9333333333333,16.2230279457022
"L0343","Wenzhou","Zhejiang",2005-05-13,2005,133,19.5,14.843312703227
"L0343","Wenzhou","Zhejiang",2005-05-14,2005,134,21.9,16.1463693753991
"L0343","Wenzhou","Zhejiang",2005-05-15,2005,135,22.3333333333333,16.5956529681455
"L0343","Wenzhou","Zhejiang",2005-05-16,2005,136,23.3,18.3345599616083
"L0343","Wenzhou","Zhejiang",2005-05-17,2005,137,26.8666666666667,19.7540443510945
"L0343","Wenzhou","Zhejiang",2005-05-18,2005,138,22.9333333333333,15.6081630186949
"L0343","Wenzhou","Zhejiang",2005-05-19,2005,139,18.7333333333333,13.4699102551154
"L0343","Wenzhou","Zhejiang",2005-05-20,2005,140,18.3333333333333,11.150149712407
"L0343","Wenzhou","Zhejiang",2005-05-21,2005,141,21.8,14.854005303103
"L0343","Wenzhou","Zhejiang",2005-05-22,2005,142,23.6,17.8056210573532
"L0343","Wenzhou","Zhejiang",2005-05-23,2005,143,19.2333333333333,14.8229536526707
"L0343","Wenzhou","Zhejiang",2005-05-24,2005,144,17.6333333333333,12.9859122922923
"L0343","Wenzhou","Zhejiang",2005-05-25,2005,145,19.3666666666667,12.6110070185313
"L0343","Wenzhou","Zhejiang",2005-05-26,2005,146,21.8,14.3978985697653
"L0343","Wenzhou","Zhejiang",2005-05-27,2005,147,20.6,15.4494547885863
"L0343","Wenzhou","Zhejiang",2005-05-28,2005,148,22.7666666666667,15.308552148795
"L0343","Wenzhou","Zhejiang",2005-05-29,2005,149,22.9333333333333,14.3038566106961
"L0343","Wenzhou","Zhejiang",2005-05-30,2005,150,24.1333333333333,14.6468299183521
"L0343","Wenzhou","Zhejiang",2005-05-31,2005,151,23.6666666666667,15.9138833827265
"L0343","Wenzhou","Zhejiang",2005-06-01,2005,152,23.8333333333333,17.8863007074089
"L0343","Wenzhou","Zhejiang",2005-06-02,2005,153,24.9666666666667,18.8435313267684
"L0343","Wenzhou","Zhejiang",2005-06-03,2005,154,27.2333333333333,17.8350715466775
"L0343","Wenzhou","Zhejiang",2005-06-04,2005,155,26.0666666666667,11.5964714451355
"L0343","Wenzhou","Zhejiang",2005-06-05,2005,156,25.2,12.5920478987633
"L0343","Wenzhou","Zhejiang",2005-06-06,2005,157,24.7,13.8405486423073
"L0343","Wenzhou","Zhejiang",2005-06-07,2005,158,25.5666666666667,14.2492008954872
"L0343","Wenzhou","Zhejiang",2005-06-08,2005,159,25.3,15.6674655507951
"L0343","Wenzhou","Zhejiang",2005-06-09,2005,160,26.9666666666667,16.5162314012505
"L0343","Wenzhou","Zhejiang",2005-06-10,2005,161,29.2666666666667,19.4576810200145
"L0343","Wenzhou","Zhejiang",2005-06-11,2005,162,23.9666666666667,18.9116538890701
"L0343","Wenzhou","Zhejiang",2005-06-12,2005,163,21.6333333333333,16.2303941065458
"L0343","Wenzhou","Zhejiang",2005-06-13,2005,164,23.6333333333333,17.4646906280299
"L0343","Wenzhou","Zhejiang",2005-06-14,2005,165,25.5666666666667,19.5034030011625
"L0343","Wenzhou","Zhejiang",2005-06-15,2005,166,26.7333333333333,18.7080795928103
"L0343","Wenzhou","Zhejiang",2005-06-16,2005,167,26.4666666666667,16.2251068758978
"L0343","Wenzhou","Zhejiang",2005-06-17,2005,168,26.7333333333333,16.2018280080082
"L0343","Wenzhou","Zhejiang",2005-06-18,2005,169,23.7666666666667,19.403575883458
"L0343","Wenzhou","Zhejiang",2005-06-19,2005,170,24.0333333333333,19.0794799705692
"L0343","Wenzhou","Zhejiang",2005-06-20,2005,171,22,17.525489860429
"L0343","Wenzhou","Zhejiang",2005-06-21,2005,172,22.3,17.2637936183717
"L0343","Wenzhou","Zhejiang",2005-06-22,2005,173,21.3333333333333,17.0100172849985
"L0343","Wenzhou","Zhejiang",2005-06-23,2005,174,25.3333333333333,17.4187997873144
"L0343","Wenzhou","Zhejiang",2005-06-24,2005,175,26.5333333333333,19.44102304735
"L0343","Wenzhou","Zhejiang",2005-06-25,2005,176,29.1666666666667,21.056224257671
"L0343","Wenzhou","Zhejiang",2005-06-26,2005,177,30.1,20.5330704444695
"L0343","Wenzhou","Zhejiang",2005-06-27,2005,178,30.2333333333333,20.5300281770726
"L0343","Wenzhou","Zhejiang",2005-06-28,2005,179,29.8666666666667,21.1452039717257
"L0343","Wenzhou","Zhejiang",2005-06-29,2005,180,28.1,21.0463620628594
"L0343","Wenzhou","Zhejiang",2005-06-30,2005,181,29.4333333333333,20.7613389052725
"L0343","Wenzhou","Zhejiang",2005-07-01,2005,182,30.2666666666667,20.335224737175
"L0343","Wenzhou","Zhejiang",2005-07-02,2005,183,30.6333333333333,20.6141688455523
"L0343","Wenzhou","Zhejiang",2005-07-03,2005,184,32.1,20.3039920261313
"L0343","Wenzhou","Zhejiang",2005-07-04,2005,185,32,20.9858157654875
"L0343","Wenzhou","Zhejiang",2005-07-05,2005,186,31.9666666666667,21.857136944574
"L0343","Wenzhou","Zhejiang",2005-07-06,2005,187,31.3666666666667,21.1857608963134
"L0343","Wenzhou","Zhejiang",2005-07-07,2005,188,30.8666666666667,21.0877943864179
"L0343","Wenzhou","Zhejiang",2005-07-08,2005,189,31.2,20.1947949315885
"L0343","Wenzhou","Zhejiang",2005-07-09,2005,190,31.1,19.1733429581804
"L0343","Wenzhou","Zhejiang",2005-07-10,2005,191,31.7333333333333,19.6544409384855
"L0343","Wenzhou","Zhejiang",2005-07-11,2005,192,32.0666666666667,20.3263925658424
"L0343","Wenzhou","Zhejiang",2005-07-12,2005,193,30.6,20.7071184232132
"L0343","Wenzhou","Zhejiang",2005-07-13,2005,194,29.6333333333333,20.7217678406261
"L0343","Wenzhou","Zhejiang",2005-07-14,2005,195,29.6,21.2837697370775
"L0343","Wenzhou","Zhejiang",2005-07-15,2005,196,30.3333333333333,20.1313332166119
"L0343","Wenzhou","Zhejiang",2005-07-16,2005,197,30.1,19.4363191853603
"L0343","Wenzhou","Zhejiang",2005-07-17,2005,198,30.5333333333333,19.4875374480622
"L0343","Wenzhou","Zhejiang",2005-07-18,2005,199,27.1333333333333,20.2882264128507
"L0343","Wenzhou","Zhejiang",2005-07-19,2005,200,24.4666666666667,19.4694933491901
"L0343","Wenzhou","Zhejiang",2005-07-20,2005,201,25.1,20.2149408514235
"L0343","Wenzhou","Zhejiang",2005-07-21,2005,202,26.6333333333333,20.864729513655
"L0343","Wenzhou","Zhejiang",2005-07-22,2005,203,27.1333333333333,20.932076275229
"L0343","Wenzhou","Zhejiang",2005-07-23,2005,204,29,20.7207121161176
"L0343","Wenzhou","Zhejiang",2005-07-24,2005,205,29.8666666666667,20.7290645209067
"L0343","Wenzhou","Zhejiang",2005-07-25,2005,206,29.7333333333333,20.9037441366281
"L0343","Wenzhou","Zhejiang",2005-07-26,2005,207,29.3,20.774537776959
"L0343","Wenzhou","Zhejiang",2005-07-27,2005,208,29.0333333333333,20.4512107103441
"L0343","Wenzhou","Zhejiang",2005-07-28,2005,209,29.6666666666667,20.9946244666369
"L0343","Wenzhou","Zhejiang",2005-07-29,2005,210,29.7333333333333,20.9112541899077
"L0343","Wenzhou","Zhejiang",2005-07-30,2005,211,30.8333333333333,21.856996691811
"L0343","Wenzhou","Zhejiang",2005-07-31,2005,212,31.1666666666667,21.7747796708939
"L0343","Wenzhou","Zhejiang",2005-08-01,2005,213,31.9333333333333,21.7884546959679
"L0343","Wenzhou","Zhejiang",2005-08-02,2005,214,31.7666666666667,21.1355920878529
"L0343","Wenzhou","Zhejiang",2005-08-03,2005,215,30.6666666666667,20.3325156351594
"L0343","Wenzhou","Zhejiang",2005-08-04,2005,216,29.6,20.2432888661188
"L0343","Wenzhou","Zhejiang",2005-08-05,2005,217,26.9666666666667,19.3655637031179
"L0343","Wenzhou","Zhejiang",2005-08-06,2005,218,26.2666666666667,20.4225671827338
"L0343","Wenzhou","Zhejiang",2005-08-07,2005,219,29.1333333333333,22.084624909013
"L0343","Wenzhou","Zhejiang",2005-08-08,2005,220,29.2333333333333,22.1894283200053
"L0343","Wenzhou","Zhejiang",2005-08-09,2005,221,29.6666666666667,21.606520143324
"L0343","Wenzhou","Zhejiang",2005-08-10,2005,222,29.4,21.5369206577527
"L0343","Wenzhou","Zhejiang",2005-08-11,2005,223,29.8666666666667,20.4190688269917
"L0343","Wenzhou","Zhejiang",2005-08-12,2005,224,29.4,21.0031391329429
"L0343","Wenzhou","Zhejiang",2005-08-13,2005,225,28.1666666666667,21.931281104753
"L0343","Wenzhou","Zhejiang",2005-08-14,2005,226,28.6,20.7903424491757
"L0343","Wenzhou","Zhejiang",2005-08-15,2005,227,29.7666666666667,20.2173750283879
"L0343","Wenzhou","Zhejiang",2005-08-16,2005,228,30.3333333333333,19.8580740301823
"L0343","Wenzhou","Zhejiang",2005-08-17,2005,229,29.8666666666667,20.0336738404566
"L0343","Wenzhou","Zhejiang",2005-08-18,2005,230,28.1333333333333,20.1883729577785
"L0343","Wenzhou","Zhejiang",2005-08-19,2005,231,28.2666666666667,20.1456034459433
"L0343","Wenzhou","Zhejiang",2005-08-20,2005,232,26,20.1749279713347
"L0343","Wenzhou","Zhejiang",2005-08-21,2005,233,26.4666666666667,20.3116819575075
"L0343","Wenzhou","Zhejiang",2005-08-22,2005,234,26.8,19.7049209466766
"L0343","Wenzhou","Zhejiang",2005-08-23,2005,235,27.9666666666667,19.8138886426297
"L0343","Wenzhou","Zhejiang",2005-08-24,2005,236,26.3666666666667,19.7836921478705
"L0343","Wenzhou","Zhejiang",2005-08-25,2005,237,25.0333333333333,17.976576767551
"L0343","Wenzhou","Zhejiang",2005-08-26,2005,238,25.6333333333333,18.527376598443
"L0343","Wenzhou","Zhejiang",2005-08-27,2005,239,28.7,20.6964814421962
"L0343","Wenzhou","Zhejiang",2005-08-28,2005,240,27.1,20.4846721815586
"L0343","Wenzhou","Zhejiang",2005-08-29,2005,241,28.7,20.5422620008104
"L0343","Wenzhou","Zhejiang",2005-08-30,2005,242,29.4333333333333,20.96559526829
"L0343","Wenzhou","Zhejiang",2005-08-31,2005,243,30.1333333333333,19.8945112364431
"L0343","Wenzhou","Zhejiang",2005-09-01,2005,244,27.4333333333333,20.9011522859873
"L0343","Wenzhou","Zhejiang",2005-09-02,2005,245,27.7,21.1460094616238
"L0343","Wenzhou","Zhejiang",2005-09-03,2005,246,28.5333333333333,19.6950319652534
"L0343","Wenzhou","Zhejiang",2005-09-04,2005,247,28.5,18.7413114044192
"L0343","Wenzhou","Zhejiang",2005-09-05,2005,248,27.4,14.7101850896155
"L0343","Wenzhou","Zhejiang",2005-09-06,2005,249,26.4666666666667,13.728118398249
"L0343","Wenzhou","Zhejiang",2005-09-07,2005,250,26.5,15.3866996954892
"L0343","Wenzhou","Zhejiang",2005-09-08,2005,251,26.1333333333333,17.2395093564168
"L0343","Wenzhou","Zhejiang",2005-09-09,2005,252,27.0333333333333,17.4113344853832
"L0343","Wenzhou","Zhejiang",2005-09-10,2005,253,27.8666666666667,15.8115941738653
"L0343","Wenzhou","Zhejiang",2005-09-11,2005,254,26.5333333333333,17.955456230659
"L0343","Wenzhou","Zhejiang",2005-09-12,2005,255,29.2333333333333,20.5524579619261
"L0343","Wenzhou","Zhejiang",2005-09-13,2005,256,29.4333333333333,20.8928751377156
"L0343","Wenzhou","Zhejiang",2005-09-14,2005,257,29.0666666666667,20.3682326627466
"L0343","Wenzhou","Zhejiang",2005-09-15,2005,258,28.5333333333333,19.5418703564203
"L0343","Wenzhou","Zhejiang",2005-09-16,2005,259,28.8333333333333,19.3804946874011
"L0343","Wenzhou","Zhejiang",2005-09-17,2005,260,29.2,19.7200722774025
"L0343","Wenzhou","Zhejiang",2005-09-18,2005,261,28.8,20.5766024165559
"L0343","Wenzhou","Zhejiang",2005-09-19,2005,262,29,19.3604764932457
"L0343","Wenzhou","Zhejiang",2005-09-20,2005,263,29.0666666666667,18.3616532208793
"L0343","Wenzhou","Zhejiang",2005-09-21,2005,264,29.1333333333333,18.2494992682666
"L0343","Wenzhou","Zhejiang",2005-09-22,2005,265,27.9333333333333,17.1135613129362
"L0343","Wenzhou","Zhejiang",2005-09-23,2005,266,24.9666666666667,16.974398954105
"L0343","Wenzhou","Zhejiang",2005-09-24,2005,267,26.0666666666667,15.139624081331
"L0343","Wenzhou","Zhejiang",2005-09-25,2005,268,26.6333333333333,16.2524527103932
"L0343","Wenzhou","Zhejiang",2005-09-26,2005,269,24.9333333333333,17.013649517608
"L0343","Wenzhou","Zhejiang",2005-09-27,2005,270,26.5,15.9864483076695
"L0343","Wenzhou","Zhejiang",2005-09-28,2005,271,27.3,16.5070334603217
"L0343","Wenzhou","Zhejiang",2005-09-29,2005,272,27.7333333333333,17.40045051705
"L0343","Wenzhou","Zhejiang",2005-09-30,2005,273,28.1,17.6503657367794
"L0343","Wenzhou","Zhejiang",2005-10-01,2005,274,29.4333333333333,17.9408827798136
"L0343","Wenzhou","Zhejiang",2005-10-02,2005,275,27.1666666666667,19.9879737856043
"L0343","Wenzhou","Zhejiang",2005-10-03,2005,276,24.3,19.1749254876059
"L0343","Wenzhou","Zhejiang",2005-10-04,2005,277,22.0666666666667,16.8703285282682
"L0343","Wenzhou","Zhejiang",2005-10-05,2005,278,23.7,17.4014804004168
"L0343","Wenzhou","Zhejiang",2005-10-06,2005,279,25.1,18.2202682442155
"L0343","Wenzhou","Zhejiang",2005-10-07,2005,280,25.7333333333333,17.2195344817557
"L0343","Wenzhou","Zhejiang",2005-10-08,2005,281,21.9666666666667,10.6987246645386
"L0343","Wenzhou","Zhejiang",2005-10-09,2005,282,21.9333333333333,10.6837805423274
"L0343","Wenzhou","Zhejiang",2005-10-10,2005,283,22.7333333333333,12.8908577572901
"L0343","Wenzhou","Zhejiang",2005-10-11,2005,284,23.5666666666667,13.6235097474034
"L0343","Wenzhou","Zhejiang",2005-10-12,2005,285,23.4666666666667,13.3536436122886
"L0343","Wenzhou","Zhejiang",2005-10-13,2005,286,24.6666666666667,14.6875047712896
"L0343","Wenzhou","Zhejiang",2005-10-14,2005,287,22.7,12.1793185772236
"L0343","Wenzhou","Zhejiang",2005-10-15,2005,288,20.9666666666667,11.7366320242904
"L0343","Wenzhou","Zhejiang",2005-10-16,2005,289,20.5666666666667,10.553759148278
"L0343","Wenzhou","Zhejiang",2005-10-17,2005,290,20.7666666666667,9.93085418946524
"L0343","Wenzhou","Zhejiang",2005-10-18,2005,291,21,10.0278244799001
"L0343","Wenzhou","Zhejiang",2005-10-19,2005,292,21.0666666666667,10.0985179087536
"L0343","Wenzhou","Zhejiang",2005-10-20,2005,293,21.5666666666667,11.9900882178479
"L0343","Wenzhou","Zhejiang",2005-10-21,2005,294,21.5,12.3901001534253
"L0343","Wenzhou","Zhejiang",2005-10-22,2005,295,16.9666666666667,8.71785889694261
"L0343","Wenzhou","Zhejiang",2005-10-23,2005,296,14.7,8.46036147851941
"L0343","Wenzhou","Zhejiang",2005-10-24,2005,297,17.3333333333333,7.8781191954355
"L0343","Wenzhou","Zhejiang",2005-10-25,2005,298,17,11.3268560352934
"L0343","Wenzhou","Zhejiang",2005-10-26,2005,299,19.0666666666667,12.7672439735849
"L0343","Wenzhou","Zhejiang",2005-10-27,2005,300,20.7,13.6851274938966
"L0343","Wenzhou","Zhejiang",2005-10-28,2005,301,20.3,13.6192557747916
"L0343","Wenzhou","Zhejiang",2005-10-29,2005,302,15.2666666666667,10.1140799929824
"L0343","Wenzhou","Zhejiang",2005-10-30,2005,303,14.1,8.04174293446435
"L0343","Wenzhou","Zhejiang",2005-10-31,2005,304,14.2333333333333,6.77248317899489
"L0343","Wenzhou","Zhejiang",2005-11-01,2005,305,17.3333333333333,8.94592170147395
"L0343","Wenzhou","Zhejiang",2005-11-02,2005,306,20.6,12.3616455311489
