"SID","Location","Province","YEARMODA","YEAR","DaySeq","TEMP","AH"
"L0872",NA,"Beijing",2007-03-02,2007,61,7.9,5.5407036412371
"L0872",NA,"Beijing",2007-03-03,2007,62,2.75,5.52184673888676
"L0872",NA,"Beijing",2007-03-04,2007,63,-3.15,2.17823698686704
"L0872",NA,"Beijing",2007-03-05,2007,64,-7.3,1.09503084088405
"L0872",NA,"Beijing",2007-03-06,2007,65,-3.85,1.75207121773698
"L0872",NA,"Beijing",2007-03-07,2007,66,-0.75,2.02273416633168
"L0872",NA,"Beijing",2007-03-08,2007,67,1.35,3.01101456485657
"L0872",NA,"Beijing",2007-03-09,2007,68,2.3,2.89543454792026
"L0872",NA,"Beijing",2007-03-10,2007,69,-1.45,1.26699423753455
"L0872",NA,"Beijing",2007-03-11,2007,70,1.7,1.83852459857819
"L0872",NA,"Beijing",2007-03-12,2007,71,3.45,3.22133038026994
"L0872",NA,"Beijing",2007-03-13,2007,72,4.8,4.44177141406566
"L0872",NA,"Beijing",2007-03-14,2007,73,5.7,4.00727437941088
"L0872",NA,"Beijing",2007-03-15,2007,74,5.65,3.66113809555014
"L0872",NA,"Beijing",2007-03-16,2007,75,4.7,3.19778856872315
"L0872",NA,"Beijing",2007-03-17,2007,76,6.15,3.48585798149108
"L0872",NA,"Beijing",2007-03-18,2007,77,3.5,5.15518952106279
"L0872",NA,"Beijing",2007-03-19,2007,78,2.5,5.28198438017724
"L0872",NA,"Beijing",2007-03-20,2007,79,4.75,5.57505431178171
"L0872",NA,"Beijing",2007-03-21,2007,80,8.25,5.13625409846492
"L0872",NA,"Beijing",2007-03-22,2007,81,7.15,6.11570268527489
"L0872",NA,"Beijing",2007-03-23,2007,82,8.15,5.53597694713055
"L0872",NA,"Beijing",2007-03-24,2007,83,12,2.48565834905333
"L0872",NA,"Beijing",2007-03-25,2007,84,10.3,3.02415987798687
"L0872",NA,"Beijing",2007-03-26,2007,85,11.45,1.94195840815462
"L0872",NA,"Beijing",2007-03-27,2007,86,8.75,2.92802311781229
"L0872",NA,"Beijing",2007-03-28,2007,87,12.05,4.6831481046035
"L0872",NA,"Beijing",2007-03-29,2007,88,10.05,6.3881314023592
"L0872",NA,"Beijing",2007-03-30,2007,89,6.85,4.9403924601774
"L0872",NA,"Beijing",2007-03-31,2007,90,9.8,2.69482611671846
"L0872",NA,"Beijing",2007-04-01,2007,91,8,2.55080470310227
"L0872",NA,"Beijing",2007-04-02,2007,92,6.45,1.88749698665127
"L0872",NA,"Beijing",2007-04-03,2007,93,10.75,1.90075556748826
"L0872",NA,"Beijing",2007-04-04,2007,94,8.95,2.71071941769612
"L0872",NA,"Beijing",2007-04-05,2007,95,9.3,3.546481138724
"L0872",NA,"Beijing",2007-04-06,2007,96,12.6,3.272037059339
"L0872",NA,"Beijing",2007-04-07,2007,97,10.7,2.52519581246763
"L0872",NA,"Beijing",2007-04-08,2007,98,12.45,2.60336101838135
"L0872",NA,"Beijing",2007-04-09,2007,99,15.2,4.0220870939066
"L0872",NA,"Beijing",2007-04-10,2007,100,11.8,4.03724872301447
"L0872",NA,"Beijing",2007-04-11,2007,101,11.55,5.37404531255962
"L0872",NA,"Beijing",2007-04-12,2007,102,9.9,6.56742114162296
"L0872",NA,"Beijing",2007-04-13,2007,103,14.9,4.4024252092306
"L0872",NA,"Beijing",2007-04-14,2007,104,12.9,3.29358498656624
"L0872",NA,"Beijing",2007-04-15,2007,105,11.2,4.18521604175867
"L0872",NA,"Beijing",2007-04-16,2007,106,11.65,4.00193150352774
"L0872",NA,"Beijing",2007-04-17,2007,107,14.65,2.8672971538053
"L0872",NA,"Beijing",2007-04-18,2007,108,18,5.13984752249038
"L0872",NA,"Beijing",2007-04-19,2007,109,19,7.18814359267586
"L0872",NA,"Beijing",2007-04-20,2007,110,16.5,3.08158407806436
"L0872",NA,"Beijing",2007-04-21,2007,111,15.85,3.00043363146617
"L0872",NA,"Beijing",2007-04-22,2007,112,14.7,4.0804929813295
"L0872",NA,"Beijing",2007-04-23,2007,113,13.35,5.66726274298598
"L0872",NA,"Beijing",2007-04-24,2007,114,17.8,2.78728108700637
"L0872",NA,"Beijing",2007-04-25,2007,115,18.3,2.81888867910401
"L0872",NA,"Beijing",2007-04-26,2007,116,16.45,4.14048742018231
"L0872",NA,"Beijing",2007-04-27,2007,117,16.85,4.40524852190154
"L0872",NA,"Beijing",2007-04-28,2007,118,20.15,6.09538480478731
"L0872",NA,"Beijing",2007-04-29,2007,119,22.9,7.0931833991474
"L0872",NA,"Beijing",2007-04-30,2007,120,17.15,8.29540125660014
"L0872",NA,"Beijing",2007-05-01,2007,121,19.3,4.47219101679961
"L0872",NA,"Beijing",2007-05-02,2007,122,22.5,5.16177234502991
"L0872",NA,"Beijing",2007-05-03,2007,123,23.55,4.32936742530019
"L0872",NA,"Beijing",2007-05-04,2007,124,23.7,4.61871221131136
"L0872",NA,"Beijing",2007-05-05,2007,125,21.15,4.2506167699927
"L0872",NA,"Beijing",2007-05-06,2007,126,24.25,4.15329193395503
"L0872",NA,"Beijing",2007-05-07,2007,127,24.95,3.72119935146288
"L0872",NA,"Beijing",2007-05-08,2007,128,16.5,4.33684755844294
"L0872",NA,"Beijing",2007-05-09,2007,129,18.45,4.90626368774575
"L0872",NA,"Beijing",2007-05-10,2007,130,19.8,7.66556650424741
"L0872",NA,"Beijing",2007-05-11,2007,131,19.3,6.84635588841447
"L0872",NA,"Beijing",2007-05-12,2007,132,19.75,3.3865151145192
"L0872",NA,"Beijing",2007-05-13,2007,133,23.6,3.71818787151362
"L0872",NA,"Beijing",2007-05-14,2007,134,23.75,4.80416922316344
"L0872",NA,"Beijing",2007-05-15,2007,135,20.9,7.25408310768876
"L0872",NA,"Beijing",2007-05-16,2007,136,22.6,4.84335715770172
"L0872",NA,"Beijing",2007-05-17,2007,137,18.2,4.82208565277589
"L0872",NA,"Beijing",2007-05-18,2007,138,18.6,3.34192354205833
"L0872",NA,"Beijing",2007-05-19,2007,139,22.1,4.58180303649363
"L0872",NA,"Beijing",2007-05-20,2007,140,18.75,7.78554087731288
"L0872",NA,"Beijing",2007-05-21,2007,141,22.65,7.55791538987726
"L0872",NA,"Beijing",2007-05-22,2007,142,16.75,13.4330582115214
"L0872",NA,"Beijing",2007-05-23,2007,143,19.75,12.9241972666147
"L0872",NA,"Beijing",2007-05-24,2007,144,21.7,6.18801218915517
"L0872",NA,"Beijing",2007-05-25,2007,145,22.85,5.14247018199121
"L0872",NA,"Beijing",2007-05-26,2007,146,26.75,6.89720881403102
"L0872",NA,"Beijing",2007-05-27,2007,147,23.6,7.16785099372091
"L0872",NA,"Beijing",2007-05-28,2007,148,23.65,6.04673801569099
"L0872",NA,"Beijing",2007-05-29,2007,149,25.25,7.43110321621943
"L0872",NA,"Beijing",2007-05-30,2007,150,22.75,12.2865488287246
"L0872",NA,"Beijing",2007-05-31,2007,151,17.85,13.6361322103569
"L0872",NA,"Beijing",2007-06-01,2007,152,19.75,13.3274038029049
"L0872",NA,"Beijing",2007-06-02,2007,153,22.95,14.4568792225234
"L0872",NA,"Beijing",2007-06-03,2007,154,22.2,12.4640087783844
"L0872",NA,"Beijing",2007-06-04,2007,155,24.15,5.90281022181842
"L0872",NA,"Beijing",2007-06-05,2007,156,28.1,7.52568699246306
"L0872",NA,"Beijing",2007-06-06,2007,157,28.75,11.9386866215968
"L0872",NA,"Beijing",2007-06-07,2007,158,28.1,13.462217050168
"L0872",NA,"Beijing",2007-06-08,2007,159,29.35,13.0925567461823
"L0872",NA,"Beijing",2007-06-09,2007,160,27.45,10.8638704564335
"L0872",NA,"Beijing",2007-06-10,2007,161,28.25,12.2532842922203
"L0872",NA,"Beijing",2007-06-11,2007,162,28.45,11.7836514593441
"L0872",NA,"Beijing",2007-06-12,2007,163,24.05,14.2349681097924
"L0872",NA,"Beijing",2007-06-13,2007,164,20.25,12.2344199785011
"L0872",NA,"Beijing",2007-06-14,2007,165,23.75,9.4253982558038
"L0872",NA,"Beijing",2007-06-15,2007,166,25.55,10.0192892859317
"L0872",NA,"Beijing",2007-06-16,2007,167,25.45,12.3880648258916
"L0872",NA,"Beijing",2007-06-17,2007,168,26.4,12.3878794214164
"L0872",NA,"Beijing",2007-06-18,2007,169,24.8,12.0068725891123
"L0872",NA,"Beijing",2007-06-19,2007,170,22.9,14.3240575989093
"L0872",NA,"Beijing",2007-06-20,2007,171,23.1,15.0275822968785
"L0872",NA,"Beijing",2007-06-21,2007,172,26.95,12.5529013256113
"L0872",NA,"Beijing",2007-06-22,2007,173,27.45,12.5491870359769
"L0872",NA,"Beijing",2007-06-23,2007,174,26.35,12.3384040563707
"L0872",NA,"Beijing",2007-06-24,2007,175,25.8,13.0548695047094
"L0872",NA,"Beijing",2007-06-25,2007,176,28.05,13.3459296165292
"L0872",NA,"Beijing",2007-06-26,2007,177,30.4,14.9049885926501
"L0872",NA,"Beijing",2007-06-27,2007,178,23.65,17.3043646571132
"L0872",NA,"Beijing",2007-06-28,2007,179,27.1,16.6320647477366
"L0872",NA,"Beijing",2007-06-29,2007,180,24.2,17.6037794477152
"L0872",NA,"Beijing",2007-06-30,2007,181,20.55,16.7229301433035
"L0872",NA,"Beijing",2007-07-01,2007,182,26.45,15.9842645279974
"L0872",NA,"Beijing",2007-07-02,2007,183,27.55,17.5682842541777
"L0872",NA,"Beijing",2007-07-03,2007,184,24.65,15.465938367665
"L0872",NA,"Beijing",2007-07-04,2007,185,26.55,15.585089836697
"L0872",NA,"Beijing",2007-07-05,2007,186,29.1,17.0741670955247
"L0872",NA,"Beijing",2007-07-06,2007,187,27.9,16.4398088737809
"L0872",NA,"Beijing",2007-07-07,2007,188,25.3,16.5240264561581
"L0872",NA,"Beijing",2007-07-08,2007,189,25.4,18.7748556516646
"L0872",NA,"Beijing",2007-07-09,2007,190,24.75,15.3857120519957
"L0872",NA,"Beijing",2007-07-10,2007,191,26.4,12.8454110319956
"L0872",NA,"Beijing",2007-07-11,2007,192,26.65,13.2392455931174
"L0872",NA,"Beijing",2007-07-12,2007,193,25.35,17.1742285445048
"L0872",NA,"Beijing",2007-07-13,2007,194,25,16.9020344821048
"L0872",NA,"Beijing",2007-07-14,2007,195,24.8,17.323847507247
"L0872",NA,"Beijing",2007-07-15,2007,196,24.2,17.1248348543125
"L0872",NA,"Beijing",2007-07-16,2007,197,27.35,18.2230229653097
"L0872",NA,"Beijing",2007-07-17,2007,198,28.6,21.0438481447196
"L0872",NA,"Beijing",2007-07-18,2007,199,25.75,16.7712100051201
"L0872",NA,"Beijing",2007-07-19,2007,200,26.95,11.8289419360231
"L0872",NA,"Beijing",2007-07-20,2007,201,24.9,14.621331061123
"L0872",NA,"Beijing",2007-07-21,2007,202,27.15,14.9294133319045
"L0872",NA,"Beijing",2007-07-22,2007,203,25.35,15.7497786321797
"L0872",NA,"Beijing",2007-07-23,2007,204,25.6,14.8861545630976
"L0872",NA,"Beijing",2007-07-24,2007,205,25.95,12.8090844836278
"L0872",NA,"Beijing",2007-07-25,2007,206,27.3,14.5889519813564
"L0872",NA,"Beijing",2007-07-26,2007,207,27.05,17.1015687280374
"L0872",NA,"Beijing",2007-07-27,2007,208,28,18.2569605457602
"L0872",NA,"Beijing",2007-07-28,2007,209,25.35,19.2772618133097
"L0872",NA,"Beijing",2007-07-29,2007,210,27.65,19.5661716611357
"L0872",NA,"Beijing",2007-07-30,2007,211,25.5,19.0642287097648
"L0872",NA,"Beijing",2007-07-31,2007,212,25.35,19.4683175935656
"L0872",NA,"Beijing",2007-08-01,2007,213,26.5,18.132257614547
"L0872",NA,"Beijing",2007-08-02,2007,214,24.6,16.4035288331626
"L0872",NA,"Beijing",2007-08-03,2007,215,24.7,16.9091177330386
"L0872",NA,"Beijing",2007-08-04,2007,216,23.85,18.0950317478075
"L0872",NA,"Beijing",2007-08-05,2007,217,24.3,18.3979818352785
"L0872",NA,"Beijing",2007-08-06,2007,218,24.5,18.2476688002007
"L0872",NA,"Beijing",2007-08-07,2007,219,22.05,17.6967518394749
"L0872",NA,"Beijing",2007-08-08,2007,220,27.1,18.4620783014496
"L0872",NA,"Beijing",2007-08-09,2007,221,28.7,13.5620981766698
"L0872",NA,"Beijing",2007-08-10,2007,222,26.4,14.7172356236619
"L0872",NA,"Beijing",2007-08-11,2007,223,26.3,12.6414031773553
"L0872",NA,"Beijing",2007-08-12,2007,224,25.2,14.8151769295238
"L0872",NA,"Beijing",2007-08-13,2007,225,26.2,14.7055051707023
"L0872",NA,"Beijing",2007-08-14,2007,226,27.1,13.5752986126746
"L0872",NA,"Beijing",2007-08-15,2007,227,27.7,16.0989008183892
"L0872",NA,"Beijing",2007-08-16,2007,228,25.25,17.06609369667
"L0872",NA,"Beijing",2007-08-17,2007,229,26.3,16.6959717904359
"L0872",NA,"Beijing",2007-08-18,2007,230,27,17.6132209657791
"L0872",NA,"Beijing",2007-08-19,2007,231,26.9,18.5256525002615
"L0872",NA,"Beijing",2007-08-20,2007,232,28.55,19.4020748145871
"L0872",NA,"Beijing",2007-08-21,2007,233,29.85,14.443016881949
"L0872",NA,"Beijing",2007-08-22,2007,234,27.5,13.7758286673907
"L0872",NA,"Beijing",2007-08-23,2007,235,26.75,14.1402060116343
"L0872",NA,"Beijing",2007-08-24,2007,236,27.35,11.1591214899813
"L0872",NA,"Beijing",2007-08-25,2007,237,26.75,11.9562846091526
"L0872",NA,"Beijing",2007-08-26,2007,238,19.3,15.0491589198893
"L0872",NA,"Beijing",2007-08-27,2007,239,23.8,15.0232575315821
"L0872",NA,"Beijing",2007-08-28,2007,240,22.2,14.8615714836087
"L0872",NA,"Beijing",2007-08-29,2007,241,24.35,11.8255242284083
"L0872",NA,"Beijing",2007-08-30,2007,242,24.65,12.7043090557161
"L0872",NA,"Beijing",2007-08-31,2007,243,24.15,13.3881363708507
"L0872",NA,"Beijing",2007-09-01,2007,244,24.25,13.375915790686
"L0872",NA,"Beijing",2007-09-02,2007,245,23.15,12.5227784978772
"L0872",NA,"Beijing",2007-09-03,2007,246,22.35,12.2250424331993
"L0872",NA,"Beijing",2007-09-04,2007,247,23.65,11.6729053222644
"L0872",NA,"Beijing",2007-09-05,2007,248,23.9,11.3164932418381
"L0872",NA,"Beijing",2007-09-06,2007,249,23.7,11.0905477506368
"L0872",NA,"Beijing",2007-09-07,2007,250,24.05,10.8806351818235
"L0872",NA,"Beijing",2007-09-08,2007,251,24,10.560386612374
"L0872",NA,"Beijing",2007-09-09,2007,252,24.65,10.9178439957326
"L0872",NA,"Beijing",2007-09-10,2007,253,24.85,12.4877247545772
"L0872",NA,"Beijing",2007-09-11,2007,254,24.45,13.2756051518182
"L0872",NA,"Beijing",2007-09-12,2007,255,23.9,13.1870882007115
"L0872",NA,"Beijing",2007-09-13,2007,256,19.9,13.7675751612049
"L0872",NA,"Beijing",2007-09-14,2007,257,17.45,13.7665912580334
"L0872",NA,"Beijing",2007-09-15,2007,258,21.25,13.3028647788821
"L0872",NA,"Beijing",2007-09-16,2007,259,21.1,14.8051888465033
"L0872",NA,"Beijing",2007-09-17,2007,260,19.85,14.5095601956249
"L0872",NA,"Beijing",2007-09-18,2007,261,16.1,10.2888556297503
"L0872",NA,"Beijing",2007-09-19,2007,262,18.85,9.45953939604076
"L0872",NA,"Beijing",2007-09-20,2007,263,20.15,9.80498515295955
"L0872",NA,"Beijing",2007-09-21,2007,264,21.45,10.985150604679
"L0872",NA,"Beijing",2007-09-22,2007,265,21.25,11.4590415843081
"L0872",NA,"Beijing",2007-09-23,2007,266,20.55,10.4992053570699
"L0872",NA,"Beijing",2007-09-24,2007,267,21.85,11.9559778315672
"L0872",NA,"Beijing",2007-09-25,2007,268,21.45,11.5491412972166
"L0872",NA,"Beijing",2007-09-26,2007,269,16.85,10.3480070397089
"L0872",NA,"Beijing",2007-09-27,2007,270,17.3,7.80105743327581
"L0872",NA,"Beijing",2007-09-28,2007,271,17.45,5.13784957242092
"L0872",NA,"Beijing",2007-09-29,2007,272,15.3,8.57197486133006
"L0872",NA,"Beijing",2007-09-30,2007,273,15.85,9.95029980449425
"L0872",NA,"Beijing",2007-10-01,2007,274,15.1,10.3982933574002
"L0872",NA,"Beijing",2007-10-02,2007,275,18.35,10.5047682867688
"L0872",NA,"Beijing",2007-10-03,2007,276,19.25,11.4189598143538
"L0872",NA,"Beijing",2007-10-04,2007,277,17.6,11.3533022774342
"L0872",NA,"Beijing",2007-10-05,2007,278,15.8,12.3265194961923
"L0872",NA,"Beijing",2007-10-06,2007,279,16.3,9.26402090966655
"L0872",NA,"Beijing",2007-10-07,2007,280,11.8,4.12344389299711
"L0872",NA,"Beijing",2007-10-08,2007,281,11.8,4.09331783758827
"L0872",NA,"Beijing",2007-10-09,2007,282,12.9,4.9364286361034
"L0872",NA,"Beijing",2007-10-10,2007,283,12.5,6.93939527586782
"L0872",NA,"Beijing",2007-10-11,2007,284,13.25,7.62625053448971
"L0872",NA,"Beijing",2007-10-12,2007,285,13.45,5.50495584099361
"L0872",NA,"Beijing",2007-10-13,2007,286,11.35,6.24874688854636
"L0872",NA,"Beijing",2007-10-14,2007,287,12.55,4.80294033474202
"L0872",NA,"Beijing",2007-10-15,2007,288,12.35,4.50925935174712
"L0872",NA,"Beijing",2007-10-16,2007,289,13.05,5.4471582848409
"L0872",NA,"Beijing",2007-10-17,2007,290,13.65,6.37473031428346
"L0872",NA,"Beijing",2007-10-18,2007,291,8.95,2.72769070014651
"L0872",NA,"Beijing",2007-10-19,2007,292,8.65,2.55265153366131
"L0872",NA,"Beijing",2007-10-20,2007,293,10.75,4.32798269015847
"L0872",NA,"Beijing",2007-10-21,2007,294,13.25,5.70335293723768
"L0872",NA,"Beijing",2007-10-22,2007,295,12.65,5.40948546491626
"L0872",NA,"Beijing",2007-10-23,2007,296,11.75,7.60509362431051
"L0872",NA,"Beijing",2007-10-24,2007,297,11.15,8.07425677792144
"L0872",NA,"Beijing",2007-10-25,2007,298,12.45,7.91000555923804
"L0872",NA,"Beijing",2007-10-26,2007,299,11.6,8.78469045475632
"L0872",NA,"Beijing",2007-10-27,2007,300,10.5,7.45823014769884
"L0872",NA,"Beijing",2007-10-28,2007,301,3.85,2.82255980354061
"L0872",NA,"Beijing",2007-10-29,2007,302,5.45,4.53381789815395
"L0872",NA,"Beijing",2007-10-30,2007,303,6.4,4.40312901668128
"L0872",NA,"Beijing",2007-10-31,2007,304,5.2,1.67906508355114
"L0872",NA,"Beijing",2007-11-01,2007,305,4.9,2.04737690927017
"L0872",NA,"Beijing",2007-11-02,2007,306,7.2,3.1087360404346
"L0872",NA,"Beijing",2007-11-03,2007,307,6.6,3.65102744526362
"L0872",NA,"Beijing",2007-11-04,2007,308,7.2,5.40096634233894
"L0872",NA,"Beijing",2007-11-05,2007,309,6.8,6.08142217933634
"L0872",NA,"Beijing",2007-11-06,2007,310,6.1,6.21593948138441
"L0872",NA,"Beijing",2007-11-07,2007,311,7.3,6.32171763628419
"L0872",NA,"Beijing",2007-11-08,2007,312,7.25,4.01264291639312
"L0872",NA,"Beijing",2007-11-09,2007,313,5.45,3.42914346714163
"L0872",NA,"Beijing",2007-11-10,2007,314,4.5,3.3950443804631
"L0872",NA,"Beijing",2007-11-11,2007,315,4.8,4.24356433748885
"L0872",NA,"Beijing",2007-11-12,2007,316,4.9,4.99256063990279
"L0872",NA,"Beijing",2007-11-13,2007,317,6.6,3.55267610346015
"L0872",NA,"Beijing",2007-11-14,2007,318,1,3.47851772796242
"L0872",NA,"Beijing",2007-11-15,2007,319,-2.2,1.79319075855412
"L0872",NA,"Beijing",2007-11-16,2007,320,0.95,2.65532590714314
"L0872",NA,"Beijing",2007-11-17,2007,321,1.85,1.50149448893909
"L0872",NA,"Beijing",2007-11-18,2007,322,0.95,1.83357500342571
"L0872",NA,"Beijing",2007-11-19,2007,323,1.8,1.90449388105993
"L0872",NA,"Beijing",2007-11-20,2007,324,3.35,2.35754832629456
"L0872",NA,"Beijing",2007-11-21,2007,325,3.5,3.54814891618329
"L0872",NA,"Beijing",2007-11-22,2007,326,2.65,4.46838108712032
"L0872",NA,"Beijing",2007-11-23,2007,327,2.75,2.74142704265149
"L0872",NA,"Beijing",2007-11-24,2007,328,0.65,4.15842052799604
"L0872",NA,"Beijing",2007-11-25,2007,329,2.4,1.72211090230138
"L0872",NA,"Beijing",2007-11-26,2007,330,1.55,1.5154564683344
"L0872",NA,"Beijing",2007-11-27,2007,331,1.5,1.95255313219541
"L0872",NA,"Beijing",2007-11-28,2007,332,1.25,2.17838596432439
"L0872",NA,"Beijing",2007-11-29,2007,333,-1,1.77454307161633
"L0872",NA,"Beijing",2007-11-30,2007,334,-1.15,2.24589575394918
"L0872",NA,"Beijing",2007-12-01,2007,335,0,2.31424055553533
"L0872",NA,"Beijing",2007-12-02,2007,336,2.1,2.15119077705024
"L0872",NA,"Beijing",2007-12-03,2007,337,-1.25,1.64551156455077
"L0872",NA,"Beijing",2007-12-04,2007,338,-1.65,2.03116145305866
"L0872",NA,"Beijing",2007-12-05,2007,339,-1.1,2.36964813808824
"L0872",NA,"Beijing",2007-12-06,2007,340,-0.4,1.68759048936258
"L0872",NA,"Beijing",2007-12-07,2007,341,-1.55,1.94393773929746
"L0872",NA,"Beijing",2007-12-08,2007,342,-1.3,2.07537151174341
"L0872",NA,"Beijing",2007-12-09,2007,343,-1.05,2.70076774844387
"L0872",NA,"Beijing",2007-12-10,2007,344,-1.25,3.65399260323872
"L0872",NA,"Beijing",2007-12-11,2007,345,-3.2,2.03157543472421
"L0872",NA,"Beijing",2007-12-12,2007,346,-2.75,1.67892923843119
"L0872",NA,"Beijing",2007-12-13,2007,347,-2.85,1.6843223711986
"L0872",NA,"Beijing",2007-12-14,2007,348,-1.15,1.72634289022304
"L0872",NA,"Beijing",2007-12-15,2007,349,-2.7,1.78588208750279
"L0872",NA,"Beijing",2007-12-16,2007,350,-1.3,2.04083468958138
"L0872",NA,"Beijing",2007-12-17,2007,351,-2,2.01611331688242
"L0872",NA,"Beijing",2007-12-18,2007,352,-2.5,1.89984704236949
"L0872",NA,"Beijing",2007-12-19,2007,353,-1.8,2.18162236261132
"L0872",NA,"Beijing",2007-12-20,2007,354,-0.9,2.27518259560903
"L0872",NA,"Beijing",2007-12-21,2007,355,-2.7,2.94480250369479
"L0872",NA,"Beijing",2007-12-22,2007,356,-0.8,2.69824479704535
"L0872",NA,"Beijing",2007-12-23,2007,357,-0.7,2.13922654004975
"L0872",NA,"Beijing",2007-12-24,2007,358,-1.7,2.72574797234608
"L0872",NA,"Beijing",2007-12-25,2007,359,-2,2.75446461458506
"L0872",NA,"Beijing",2007-12-26,2007,360,-2.45,3.07399990583062
"L0872",NA,"Beijing",2007-12-27,2007,361,-1,3.7066593161963
"L0872",NA,"Beijing",2007-12-28,2007,362,-3.35,1.23632698114293
"L0872",NA,"Beijing",2007-12-29,2007,363,-6.05,0.912163484291233
"L0872",NA,"Beijing",2007-12-30,2007,364,-4,0.917698963154564
"L0872",NA,"Beijing",2007-12-31,2007,365,-5,1.00403806709424
"L0872",NA,"Beijing",2008-01-01,2008,1,-3.45,1.18021508939672
