"SID","Location","Province","YEARMODA","YEAR","DaySeq","TEMP","AH"
"L0942","Taoyuan","Taiwan",2010-02-18,2010,49,10.4,9.0082094470496
"L0942","Taoyuan","Taiwan",2010-02-19,2010,50,10.9,9.48581863432411
"L0942","Taoyuan","Taiwan",2010-02-20,2010,51,14.2,10.7167711842282
"L0942","Taoyuan","Taiwan",2010-02-21,2010,52,16.4,11.6499170374699
"L0942","Taoyuan","Taiwan",2010-02-22,2010,53,16.4,11.8871009771549
"L0942","Taoyuan","Taiwan",2010-02-23,2010,54,19.3,12.0719820685164
"L0942","Taoyuan","Taiwan",2010-02-24,2010,55,21.7,13.2756107759111
"L0942","Taoyuan","Taiwan",2010-02-25,2010,56,22.6,14.4638942705264
"L0942","Taoyuan","Taiwan",2010-02-26,2010,57,25,16.8777744372778
"L0942","Taoyuan","Taiwan",2010-02-27,2010,58,21.5,15.5552188551475
"L0942","Taoyuan","Taiwan",2010-02-28,2010,59,23.3,15.4732626653077
"L0942","Taoyuan","Taiwan",2010-03-01,2010,60,24.7,16.5946370039591
"L0942","Taoyuan","Taiwan",2010-03-02,2010,61,20.2,14.4922182906752
"L0942","Taoyuan","Taiwan",2010-03-03,2010,62,22,15.3317721466078
"L0942","Taoyuan","Taiwan",2010-03-04,2010,63,23.6,16.7611425432183
"L0942","Taoyuan","Taiwan",2010-03-05,2010,64,24,16.6244378614195
"L0942","Taoyuan","Taiwan",2010-03-06,2010,65,21.3,14.5373703008748
"L0942","Taoyuan","Taiwan",2010-03-07,2010,66,14.5,10.0825099793256
"L0942","Taoyuan","Taiwan",2010-03-08,2010,67,16.1,12.043890284436
"L0942","Taoyuan","Taiwan",2010-03-09,2010,68,11,7.85469553933652
"L0942","Taoyuan","Taiwan",2010-03-10,2010,69,9.4,5.5698165446437
"L0942","Taoyuan","Taiwan",2010-03-11,2010,70,17.5,8.55466688460256
"L0942","Taoyuan","Taiwan",2010-03-12,2010,71,21.4,11.3038140896201
"L0942","Taoyuan","Taiwan",2010-03-13,2010,72,19.9,14.7896222255739
"L0942","Taoyuan","Taiwan",2010-03-14,2010,73,24.1,17.1567080726511
"L0942","Taoyuan","Taiwan",2010-03-15,2010,74,21.8,15.0599504660559
"L0942","Taoyuan","Taiwan",2010-03-16,2010,75,15.4,9.66598914226431
"L0942","Taoyuan","Taiwan",2010-03-17,2010,76,18.4,12.343009136181
"L0942","Taoyuan","Taiwan",2010-03-18,2010,77,20.1,12.2004908503013
"L0942","Taoyuan","Taiwan",2010-03-19,2010,78,23.1,14.2638971224972
"L0942","Taoyuan","Taiwan",2010-03-20,2010,79,24.4,16.7162671671462
"L0942","Taoyuan","Taiwan",2010-03-21,2010,80,20.9,11.9274368636049
"L0942","Taoyuan","Taiwan",2010-03-22,2010,81,24.4,15.5142985559266
"L0942","Taoyuan","Taiwan",2010-03-23,2010,82,25.5,16.2458864411319
"L0942","Taoyuan","Taiwan",2010-03-24,2010,83,21,14.5428872374636
"L0942","Taoyuan","Taiwan",2010-03-25,2010,84,14.4,8.58766873121904
"L0942","Taoyuan","Taiwan",2010-03-26,2010,85,15.3,7.84521150561145
"L0942","Taoyuan","Taiwan",2010-03-27,2010,86,19.5,11.1578135147816
"L0942","Taoyuan","Taiwan",2010-03-28,2010,87,17.4,8.97778392508281
"L0942","Taoyuan","Taiwan",2010-03-29,2010,88,20.9,10.1975032727004
"L0942","Taoyuan","Taiwan",2010-03-30,2010,89,22.7,11.7791086735816
"L0942","Taoyuan","Taiwan",2010-03-31,2010,90,23.3,12.6295279051971
"L0942","Taoyuan","Taiwan",2010-04-01,2010,91,23.9,14.777743436265
"L0942","Taoyuan","Taiwan",2010-04-02,2010,92,16.4,11.7336290161823
"L0942","Taoyuan","Taiwan",2010-04-03,2010,93,18.3,14.2238272732332
"L0942","Taoyuan","Taiwan",2010-04-04,2010,94,18.9,14.4628553018292
"L0942","Taoyuan","Taiwan",2010-04-05,2010,95,20.9,15.1141566363237
"L0942","Taoyuan","Taiwan",2010-04-06,2010,96,19.9,15.4423581658431
"L0942","Taoyuan","Taiwan",2010-04-07,2010,97,16.7,10.2710395901766
"L0942","Taoyuan","Taiwan",2010-04-08,2010,98,18,13.6961588368511
"L0942","Taoyuan","Taiwan",2010-04-09,2010,99,17.7,12.7749098347856
"L0942","Taoyuan","Taiwan",2010-04-10,2010,100,22.2,15.0382612370466
"L0942","Taoyuan","Taiwan",2010-04-11,2010,101,22.7,15.9816037063517
"L0942","Taoyuan","Taiwan",2010-04-12,2010,102,25.3,17.1884908993551
"L0942","Taoyuan","Taiwan",2010-04-13,2010,103,17.7,12.5335892239751
"L0942","Taoyuan","Taiwan",2010-04-14,2010,104,19.7,13.445745016163
"L0942","Taoyuan","Taiwan",2010-04-15,2010,105,15,10.8307703775849
"L0942","Taoyuan","Taiwan",2010-04-16,2010,106,16.8,10.9046002833483
"L0942","Taoyuan","Taiwan",2010-04-17,2010,107,22,14.050889916638
"L0942","Taoyuan","Taiwan",2010-04-18,2010,108,21.1,16.8014711701496
"L0942","Taoyuan","Taiwan",2010-04-19,2010,109,25.3,17.0714030866892
"L0942","Taoyuan","Taiwan",2010-04-20,2010,110,25.5,18.2588607086191
"L0942","Taoyuan","Taiwan",2010-04-21,2010,111,27.2,18.3815933992834
"L0942","Taoyuan","Taiwan",2010-04-22,2010,112,23.8,16.3290567080169
"L0942","Taoyuan","Taiwan",2010-04-23,2010,113,17.4,11.3185262685862
"L0942","Taoyuan","Taiwan",2010-04-24,2010,114,18.1,10.2252594701776
"L0942","Taoyuan","Taiwan",2010-04-25,2010,115,22.2,13.4284212612792
"L0942","Taoyuan","Taiwan",2010-04-26,2010,116,22.1,14.4834471140014
"L0942","Taoyuan","Taiwan",2010-04-27,2010,117,20.4,11.6380591358934
"L0942","Taoyuan","Taiwan",2010-04-28,2010,118,20.9,14.8227993999609
"L0942","Taoyuan","Taiwan",2010-04-29,2010,119,22.1,12.8438115916616
"L0942","Taoyuan","Taiwan",2010-04-30,2010,120,23.7,10.0328001025907
"L0942","Taoyuan","Taiwan",2010-05-01,2010,121,25.7,13.6030958113964
"L0942","Taoyuan","Taiwan",2010-05-02,2010,122,18.4,13.003399433913
"L0942","Taoyuan","Taiwan",2010-05-03,2010,123,25.6,15.3608415228789
"L0942","Taoyuan","Taiwan",2010-05-04,2010,124,27.1,16.1568503849991
"L0942","Taoyuan","Taiwan",2010-05-05,2010,125,27.8,18.2476822470022
"L0942","Taoyuan","Taiwan",2010-05-06,2010,126,25.6,20.2667847069301
"L0942","Taoyuan","Taiwan",2010-05-07,2010,127,22.8,17.8819858202068
"L0942","Taoyuan","Taiwan",2010-05-08,2010,128,23.8,17.3832382346215
"L0942","Taoyuan","Taiwan",2010-05-09,2010,129,24.2,19.6311228480518
"L0942","Taoyuan","Taiwan",2010-05-10,2010,130,20.2,14.6845155176926
"L0942","Taoyuan","Taiwan",2010-05-11,2010,131,21.8,14.7913653622026
"L0942","Taoyuan","Taiwan",2010-05-12,2010,132,23.3,15.4732626653077
"L0942","Taoyuan","Taiwan",2010-05-13,2010,133,24.8,18.3050473649104
"L0942","Taoyuan","Taiwan",2010-05-14,2010,134,22.9,17.535075198573
"L0942","Taoyuan","Taiwan",2010-05-15,2010,135,23.8,17.4908077781525
"L0942","Taoyuan","Taiwan",2010-05-16,2010,136,25.7,18.9437478641101
"L0942","Taoyuan","Taiwan",2010-05-17,2010,137,27.4,20.1394249095156
"L0942","Taoyuan","Taiwan",2010-05-18,2010,138,29.1,20.2614467996906
"L0942","Taoyuan","Taiwan",2010-05-19,2010,139,29.2,20.0235772430064
"L0942","Taoyuan","Taiwan",2010-05-20,2010,140,27.5,20.489314539868
"L0942","Taoyuan","Taiwan",2010-05-21,2010,141,28.7,20.416984539574
"L0942","Taoyuan","Taiwan",2010-05-22,2010,142,29.8,19.9676298562924
"L0942","Taoyuan","Taiwan",2010-05-23,2010,143,23.8,18.7171005744068
"L0942","Taoyuan","Taiwan",2010-05-24,2010,144,25.1,15.0974699379479
"L0942","Taoyuan","Taiwan",2010-05-25,2010,145,27.3,17.0698834027322
"L0942","Taoyuan","Taiwan",2010-05-26,2010,146,28.3,15.4092917583088
"L0942","Taoyuan","Taiwan",2010-05-27,2010,147,25.1,17.6214334705189
"L0942","Taoyuan","Taiwan",2010-05-28,2010,148,27.3,20.8922806064115
"L0942","Taoyuan","Taiwan",2010-05-29,2010,149,23.1,18.8738232939709
"L0942","Taoyuan","Taiwan",2010-05-30,2010,150,21.2,16.1765940755879
"L0942","Taoyuan","Taiwan",2010-05-31,2010,151,23.4,13.9004639093437
"L0942","Taoyuan","Taiwan",2010-06-01,2010,152,23.6,14.7829873953511
"L0942","Taoyuan","Taiwan",2010-06-02,2010,153,21.4,15.7653526523557
"L0942","Taoyuan","Taiwan",2010-06-03,2010,154,23.2,18.2958788198095
"L0942","Taoyuan","Taiwan",2010-06-04,2010,155,23.3,18.0660796524673
"L0942","Taoyuan","Taiwan",2010-06-05,2010,156,22.2,17.4726533955241
"L0942","Taoyuan","Taiwan",2010-06-06,2010,157,22.8,17.2317317903811
"L0942","Taoyuan","Taiwan",2010-06-07,2010,158,24.5,16.4081658940218
"L0942","Taoyuan","Taiwan",2010-06-08,2010,159,25.6,17.1708011441793
"L0942","Taoyuan","Taiwan",2010-06-09,2010,160,27.4,18.9547528560147
"L0942","Taoyuan","Taiwan",2010-06-10,2010,161,25.8,21.000912546796
"L0942","Taoyuan","Taiwan",2010-06-11,2010,162,23.7,18.8248701285284
"L0942","Taoyuan","Taiwan",2010-06-12,2010,163,23.3,19.5506764757604
"L0942","Taoyuan","Taiwan",2010-06-13,2010,164,24.9,21.5682471178865
"L0942","Taoyuan","Taiwan",2010-06-14,2010,165,25.2,21.6795245229845
"L0942","Taoyuan","Taiwan",2010-06-15,2010,166,25.5,20.8875682814553
"L0942","Taoyuan","Taiwan",2010-06-16,2010,167,27.3,21.6515238865944
"L0942","Taoyuan","Taiwan",2010-06-17,2010,168,28.8,22.3487974650018
"L0942","Taoyuan","Taiwan",2010-06-18,2010,169,30,21.0961334300777
"L0942","Taoyuan","Taiwan",2010-06-19,2010,170,29.8,21.108637276652
"L0942","Taoyuan","Taiwan",2010-06-20,2010,171,30.1,20.8140386623302
"L0942","Taoyuan","Taiwan",2010-06-21,2010,172,26.9,21.0487220981355
"L0942","Taoyuan","Taiwan",2010-06-22,2010,173,27.7,21.626887478255
"L0942","Taoyuan","Taiwan",2010-06-23,2010,174,26.9,21.5608564557544
"L0942","Taoyuan","Taiwan",2010-06-24,2010,175,28.3,21.4678822341969
"L0942","Taoyuan","Taiwan",2010-06-25,2010,176,26.4,21.3181697852856
"L0942","Taoyuan","Taiwan",2010-06-26,2010,177,28.2,22.3682377491765
"L0942","Taoyuan","Taiwan",2010-06-27,2010,178,27.7,22.697525472228
"L0942","Taoyuan","Taiwan",2010-06-28,2010,179,28.5,22.6278391596184
"L0942","Taoyuan","Taiwan",2010-06-29,2010,180,28.6,23.1740850920601
"L0942","Taoyuan","Taiwan",2010-06-30,2010,181,30.3,23.045975717639
"L0942","Taoyuan","Taiwan",2010-07-01,2010,182,30.6,23.2972032576235
"L0942","Taoyuan","Taiwan",2010-07-02,2010,183,31.7,22.7868825906245
"L0942","Taoyuan","Taiwan",2010-07-03,2010,184,32.8,20.5298313625386
"L0942","Taoyuan","Taiwan",2010-07-04,2010,185,32.3,21.5710698713511
"L0942","Taoyuan","Taiwan",2010-07-05,2010,186,32.7,21.6491549380683
"L0942","Taoyuan","Taiwan",2010-07-06,2010,187,32.7,20.5263462540842
"L0942","Taoyuan","Taiwan",2010-07-07,2010,188,32.2,20.9438851770537
"L0942","Taoyuan","Taiwan",2010-07-08,2010,189,30.9,21.5420107545694
"L0942","Taoyuan","Taiwan",2010-07-09,2010,190,30.7,20.6490255925917
"L0942","Taoyuan","Taiwan",2010-07-10,2010,191,30.8,21.1410044827918
"L0942","Taoyuan","Taiwan",2010-07-11,2010,192,31,21.2738267439781
"L0942","Taoyuan","Taiwan",2010-07-12,2010,193,29.6,22.1576337243734
"L0942","Taoyuan","Taiwan",2010-07-13,2010,194,28.7,22.8772028982207
"L0942","Taoyuan","Taiwan",2010-07-14,2010,195,28.8,20.8986846523871
"L0942","Taoyuan","Taiwan",2010-07-15,2010,196,28.5,20.9216609287943
"L0942","Taoyuan","Taiwan",2010-07-16,2010,197,30.2,20.3133764701936
"L0942","Taoyuan","Taiwan",2010-07-17,2010,198,30,19.4873635426042
"L0942","Taoyuan","Taiwan",2010-07-18,2010,199,30.8,20.5387869637917
"L0942","Taoyuan","Taiwan",2010-07-19,2010,200,30.6,21.2904455073033
"L0942","Taoyuan","Taiwan",2010-07-20,2010,201,29.8,21.7391940089559
"L0942","Taoyuan","Taiwan",2010-07-21,2010,202,30.7,20.5229246729423
"L0942","Taoyuan","Taiwan",2010-07-22,2010,203,31.1,19.6491428460546
"L0942","Taoyuan","Taiwan",2010-07-23,2010,204,30.4,21.9612144287147
"L0942","Taoyuan","Taiwan",2010-07-24,2010,205,28.2,21.3227358617612
"L0942","Taoyuan","Taiwan",2010-07-25,2010,206,28.3,20.5826087400032
"L0942","Taoyuan","Taiwan",2010-07-26,2010,207,29,21.1572122378749
"L0942","Taoyuan","Taiwan",2010-07-27,2010,208,27.8,20.965994794122
"L0942","Taoyuan","Taiwan",2010-07-28,2010,209,27.8,20.3469731249759
"L0942","Taoyuan","Taiwan",2010-07-29,2010,210,30.4,21.43389713311
"L0942","Taoyuan","Taiwan",2010-07-30,2010,211,28.9,22.1854755823827
"L0942","Taoyuan","Taiwan",2010-07-31,2010,212,30.3,22.2438400166234
"L0942","Taoyuan","Taiwan",2010-08-01,2010,213,30.8,22.3137438618972
"L0942","Taoyuan","Taiwan",2010-08-02,2010,214,32.2,22.1055362309196
"L0942","Taoyuan","Taiwan",2010-08-03,2010,215,31.8,22.0061570444226
"L0942","Taoyuan","Taiwan",2010-08-04,2010,216,31.9,21.7206620766527
"L0942","Taoyuan","Taiwan",2010-08-05,2010,217,31.3,21.1312735596493
"L0942","Taoyuan","Taiwan",2010-08-06,2010,218,29.1,21.5332066558766
"L0942","Taoyuan","Taiwan",2010-08-07,2010,219,28.4,23.5889049368776
"L0942","Taoyuan","Taiwan",2010-08-08,2010,220,29.1,23.2674246415848
"L0942","Taoyuan","Taiwan",2010-08-09,2010,221,29.9,21.9782817069221
"L0942","Taoyuan","Taiwan",2010-08-10,2010,222,31,21.7864490751583
"L0942","Taoyuan","Taiwan",2010-08-11,2010,223,30.4,22.8917743621348
"L0942","Taoyuan","Taiwan",2010-08-12,2010,224,27.9,22.4079375364918
"L0942","Taoyuan","Taiwan",2010-08-13,2010,225,30.7,22.193761858297
"L0942","Taoyuan","Taiwan",2010-08-14,2010,226,28.7,21.8026247645589
"L0942","Taoyuan","Taiwan",2010-08-15,2010,227,29.9,21.8575219173237
"L0942","Taoyuan","Taiwan",2010-08-16,2010,228,27.7,21.4930577290084
"L0942","Taoyuan","Taiwan",2010-08-17,2010,229,30.2,21.2032373729664
"L0942","Taoyuan","Taiwan",2010-08-18,2010,230,30.4,20.0690758974271
"L0942","Taoyuan","Taiwan",2010-08-19,2010,231,30.5,20.0530710513185
"L0942","Taoyuan","Taiwan",2010-08-20,2010,232,30.8,21.6798306840024
"L0942","Taoyuan","Taiwan",2010-08-21,2010,233,30.7,21.6893581796994
"L0942","Taoyuan","Taiwan",2010-08-22,2010,234,31.2,20.9856902850998
"L0942","Taoyuan","Taiwan",2010-08-23,2010,235,30.4,21.1857478175313
"L0942","Taoyuan","Taiwan",2010-08-24,2010,236,30.7,21.1534292711894
"L0942","Taoyuan","Taiwan",2010-08-25,2010,237,30.7,20.9012274318905
"L0942","Taoyuan","Taiwan",2010-08-26,2010,238,30.3,19.8374329135768
"L0942","Taoyuan","Taiwan",2010-08-27,2010,239,30.1,20.0815798237731
"L0942","Taoyuan","Taiwan",2010-08-28,2010,240,30.5,20.5520588224244
"L0942","Taoyuan","Taiwan",2010-08-29,2010,241,28.5,20.9216609287943
"L0942","Taoyuan","Taiwan",2010-08-30,2010,242,25.6,20.6240135795552
"L0942","Taoyuan","Taiwan",2010-08-31,2010,243,25.5,21.9058964403018
"L0942","Taoyuan","Taiwan",2010-09-01,2010,244,28.7,21.8026247645589
"L0942","Taoyuan","Taiwan",2010-09-02,2010,245,29.6,21.1180664584845
"L0942","Taoyuan","Taiwan",2010-09-03,2010,246,30.4,19.3556466151384
"L0942","Taoyuan","Taiwan",2010-09-04,2010,247,29.6,20.7319414740115
"L0942","Taoyuan","Taiwan",2010-09-05,2010,248,29.3,21.7694237350026
"L0942","Taoyuan","Taiwan",2010-09-06,2010,249,30.4,22.2093637442934
"L0942","Taoyuan","Taiwan",2010-09-07,2010,250,29.9,21.6160023381267
"L0942","Taoyuan","Taiwan",2010-09-08,2010,251,30.6,19.3463989366806
"L0942","Taoyuan","Taiwan",2010-09-09,2010,252,27.8,19.270413700374
"L0942","Taoyuan","Taiwan",2010-09-10,2010,253,29.8,21.7391940089559
"L0942","Taoyuan","Taiwan",2010-09-11,2010,254,28.2,21.8454868054688
"L0942","Taoyuan","Taiwan",2010-09-12,2010,255,29.2,21.1279254799212
"L0942","Taoyuan","Taiwan",2010-09-13,2010,256,29.8,19.7274177677956
"L0942","Taoyuan","Taiwan",2010-09-14,2010,257,28.1,20.4670263431237
"L0942","Taoyuan","Taiwan",2010-09-15,2010,258,29.1,20.752808562308
"L0942","Taoyuan","Taiwan",2010-09-16,2010,259,29.6,20.6131337864814
"L0942","Taoyuan","Taiwan",2010-09-17,2010,260,28.8,18.6239978875015
"L0942","Taoyuan","Taiwan",2010-09-18,2010,261,28.3,21.3295582507291
"L0942","Taoyuan","Taiwan",2010-09-19,2010,262,28.4,19.2494365758482
"L0942","Taoyuan","Taiwan",2010-09-20,2010,263,28.4,20.6959260295247
"L0942","Taoyuan","Taiwan",2010-09-21,2010,264,30,20.2158631142903
"L0942","Taoyuan","Taiwan",2010-09-22,2010,265,30,18.6678015244573
"L0942","Taoyuan","Taiwan",2010-09-23,2010,266,27.2,20.6467472601016
"L0942","Taoyuan","Taiwan",2010-09-24,2010,267,25.2,18.861884923327
"L0942","Taoyuan","Taiwan",2010-09-25,2010,268,27.9,19.2686612632635
"L0942","Taoyuan","Taiwan",2010-09-26,2010,269,28.9,19.6695969080919
"L0942","Taoyuan","Taiwan",2010-09-27,2010,270,28.9,19.7839550296505
"L0942","Taoyuan","Taiwan",2010-09-28,2010,271,28.3,19.725000042503
"L0942","Taoyuan","Taiwan",2010-09-29,2010,272,27.6,20.6294277352835
"L0942","Taoyuan","Taiwan",2010-09-30,2010,273,26.3,21.1996560510779
"L0942","Taoyuan","Taiwan",2010-10-01,2010,274,28.1,20.0839536575572
"L0942","Taoyuan","Taiwan",2010-10-02,2010,275,29.5,20.117259729003
"L0942","Taoyuan","Taiwan",2010-10-03,2010,276,26.7,18.4103804116657
"L0942","Taoyuan","Taiwan",2010-10-04,2010,277,24.2,13.6889668290226
"L0942","Taoyuan","Taiwan",2010-10-05,2010,278,24.3,14.2979341616342
"L0942","Taoyuan","Taiwan",2010-10-06,2010,279,25,15.9797755245168
"L0942","Taoyuan","Taiwan",2010-10-07,2010,280,26.7,18.3090853337473
"L0942","Taoyuan","Taiwan",2010-10-08,2010,281,24.4,18.3411506600911
"L0942","Taoyuan","Taiwan",2010-10-09,2010,282,24.6,17.9869549733034
"L0942","Taoyuan","Taiwan",2010-10-10,2010,283,25.3,19.4365769025405
"L0942","Taoyuan","Taiwan",2010-10-11,2010,284,28.1,22.2455780975395
"L0942","Taoyuan","Taiwan",2010-10-12,2010,285,28.1,21.7256937385564
"L0942","Taoyuan","Taiwan",2010-10-13,2010,286,27.9,21.2171775707845
"L0942","Taoyuan","Taiwan",2010-10-14,2010,287,26.7,20.4362819700333
"L0942","Taoyuan","Taiwan",2010-10-15,2010,288,24.2,17.2542604404401
"L0942","Taoyuan","Taiwan",2010-10-16,2010,289,25.1,18.640281135043
"L0942","Taoyuan","Taiwan",2010-10-17,2010,290,25.1,16.8804533508651
"L0942","Taoyuan","Taiwan",2010-10-18,2010,291,23.9,18.8237727519041
"L0942","Taoyuan","Taiwan",2010-10-19,2010,292,24.8,20.8094692680698
"L0942","Taoyuan","Taiwan",2010-10-20,2010,293,24.6,20.4407448257315
"L0942","Taoyuan","Taiwan",2010-10-21,2010,294,23.1,18.4190323712246
"L0942","Taoyuan","Taiwan",2010-10-22,2010,295,25.2,20.1659164735817
"L0942","Taoyuan","Taiwan",2010-10-23,2010,296,27.1,20.4032020887488
"L0942","Taoyuan","Taiwan",2010-10-24,2010,297,26.3,19.961358384543
"L0942","Taoyuan","Taiwan",2010-10-25,2010,298,24.5,17.1244841868031
"L0942","Taoyuan","Taiwan",2010-10-26,2010,299,18.8,12.4939024394955
"L0942","Taoyuan","Taiwan",2010-10-27,2010,300,17.6,12.7888907431223
"L0942","Taoyuan","Taiwan",2010-10-28,2010,301,17.7,12.0660305405295
"L0942","Taoyuan","Taiwan",2010-10-29,2010,302,18.3,12.0355461542743
"L0942","Taoyuan","Taiwan",2010-10-30,2010,303,18.2,13.3471915575798
"L0942","Taoyuan","Taiwan",2010-10-31,2010,304,20.2,11.5028704888592
"L0942","Taoyuan","Taiwan",2010-11-01,2010,305,21.7,11.1583797469943
"L0942","Taoyuan","Taiwan",2010-11-02,2010,306,22,12.2848250238009
"L0942","Taoyuan","Taiwan",2010-11-03,2010,307,20.7,13.5713371288143
"L0942","Taoyuan","Taiwan",2010-11-04,2010,308,20.6,15.604057726763
"L0942","Taoyuan","Taiwan",2010-11-05,2010,309,21.6,16.2523259665037
"L0942","Taoyuan","Taiwan",2010-11-06,2010,310,22.2,17.4726533955241
"L0942","Taoyuan","Taiwan",2010-11-07,2010,311,22.4,16.8208557071285
"L0942","Taoyuan","Taiwan",2010-11-08,2010,312,21.1,11.6247020925048
"L0942","Taoyuan","Taiwan",2010-11-09,2010,313,19.4,9.9247664689113
"L0942","Taoyuan","Taiwan",2010-11-10,2010,314,21.2,10.9511650614805
"L0942","Taoyuan","Taiwan",2010-11-11,2010,315,23.1,12.2380102848092
"L0942","Taoyuan","Taiwan",2010-11-12,2010,316,23.7,13.7122065368031
"L0942","Taoyuan","Taiwan",2010-11-13,2010,317,22.4,16.8208557071285
"L0942","Taoyuan","Taiwan",2010-11-14,2010,318,22.7,16.5069155854479
"L0942","Taoyuan","Taiwan",2010-11-15,2010,319,19.9,14.1368862853046
"L0942","Taoyuan","Taiwan",2010-11-16,2010,320,19.1,14.552643283858
"L0942","Taoyuan","Taiwan",2010-11-17,2010,321,19.2,14.2595287470713
"L0942","Taoyuan","Taiwan",2010-11-18,2010,322,21.1,15.8803378823124
"L0942","Taoyuan","Taiwan",2010-11-19,2010,323,20.7,15.8032281155158
"L0942","Taoyuan","Taiwan",2010-11-20,2010,324,21.6,16.3471470048147
"L0942","Taoyuan","Taiwan",2010-11-21,2010,325,22.6,16.0910823759606
"L0942","Taoyuan","Taiwan",2010-11-22,2010,326,20.4,14.2026770305811
"L0942","Taoyuan","Taiwan",2010-11-23,2010,327,18.7,12.1801554983196
"L0942","Taoyuan","Taiwan",2010-11-24,2010,328,20.6,12.2577747050833
"L0942","Taoyuan","Taiwan",2010-11-25,2010,329,18.2,12.4304461537414
"L0942","Taoyuan","Taiwan",2010-11-26,2010,330,19.1,10.0623006489739
"L0942","Taoyuan","Taiwan",2010-11-27,2010,331,21.2,11.6923606663184
"L0942","Taoyuan","Taiwan",2010-11-28,2010,332,21.6,12.7818759643215
"L0942","Taoyuan","Taiwan",2010-11-29,2010,333,21.9,14.510366807254
